,BLL  ISR 03.20 4.625%/5.91%- לאומי,31001302,בנקים,אירו,01/11/15,"-4,500,000.00",122.66,"-23,655.69",-27.78,-0.03,
,BLL  ISR 06.22 4%/5.3125%- לאומי,31006101,בנקים,שקל חדש,01/11/15,"23,332,050.00",133.66,"31,185.56",36.62,0.04,
,BLL  ISR 06.22 4%/5.3125%$- לאומי,31006102,בנקים,דולר אמריקאי,01/11/15,"-6,300,000.00",119.11,"-28,260.89",-33.19,-0.04,
,BLL BAC 5/18 5.65%/6.65%- לאומי,31001141,בנקים,שקל חדש,01/11/15,"15,109,500.00",117.74,"17,790.34",20.89,0.03,
,BLL BAC 5/18 5.65%/6.65%$- לאומי,31001142,בנקים,דולר אמריקאי,01/11/15,"-4,200,000.00",112.20,"-17,746.29",-20.84,-0.03,
,BLL HSBC 08.35 5.625%/6.9650%- לאומי,31006201,בנקים,שקל חדש,01/11/15,"7,667,000.00",195.93,"15,022.13",17.64,0.02,
,BLL HSBC 08.35 5.625%/6.9650%$- לאומי,31006202,בנקים,דולר אמריקאי,01/11/15,"-2,050,000.00",167.37,"-12,921.12",-15.17,-0.02,
,BLL HSBC 6/16 L+0.43/2.57% CPI- לאומי,31000111,בנקים,דולר אמריקאי,28/04/08,"4,000,000.00",53.59,"2,143.42",2.52,0.00,
,BLL ING 04/01/22  L+3.8%/7.18- לאומי,31004701,בנקים,שקל חדש,01/11/15,"19,726,600.00",142.85,"28,180.40",33.09,0.04,
,BLL ING 04/01/22  L+3.8%/7.18$- לאומי,31004702,בנקים,דולר אמריקאי,01/11/15,"-5,300,000.00",124.55,"-24,860.03",-29.19,-0.04,
,BLL ING 4/21 L+300BP/7.545%- לאומי,31003301,בנקים,שקל חדש,01/11/15,"36,130,000.00",140.00,"50,583.59",59.40,0.07,
,BLL ING 4/21 L+300BP/7.545%$- לאומי,31003302,בנקים,דולר אמריקאי,01/11/15,"-10,000,000.00",117.36,"-44,197.46",-51.90,-0.06,
,BLL ISR ELEC 12.27 7.75%/9.23%- לאומי,31005901,בנקים,שקל חדש,01/11/15,"11,925,440.00",196.42,"23,423.43",27.51,0.03,
,BLL ISR ELEC 12.27 7.75%/9.23%$- לאומי,31005902,בנקים,דולר אמריקאי,01/11/15,"-3,200,000.00",171.38,"-20,652.78",-24.25,-0.03,
,BLL LLOYDS 21/06/21  L+3M/7.34- לאומי,31003901,בנקים,שקל חדש,01/11/15,"34,750,000.00",138.75,"48,215.36",56.62,0.07,
,BLL LLOYDS 21/06/21  L+3M/7.34$- לאומי,31003902,בנקים,דולר אמריקאי,01/11/15,"-10,000,000.00",117.79,"-44,360.75",-52.09,-0.06,
,FW BLL 28.11.16 4.136 EUR/NIS- לאומי,76004888,בנקים,אירו,26/11/15,"-1,100,000.00",15.47,-170.16,-0.20,0.00,
,FW BLL 5.7.16 3.8892 $/NIS- לאומי,76005134,בנקים,דולר אמריקאי,04/01/16,"-21,100,000.00",-12.86,"2,713.28",3.19,0.00,
,FW BLL Hevra Le'Israel  28.04.16 3.77 $/NIS- לאומי,76005508,בנקים,דולר אמריקאי,30/03/16,"-9,900,000.00",-0.50,49.76,0.06,0.00,
,FW BLL M.LANEGEV  28.04.16 3.84085 $/NIS- לאומי,76005492,בנקים,דולר אמריקאי,23/03/16,"-1,180,000.00",-7.59,89.53,0.11,0.00,
,FW LEUMI 2.08.16 3.94 $/NIS- לאומי,76005308,בנקים,דולר אמריקאי,01/02/16,"-5,700,000.00",-18.21,"1,038.12",1.22,0.00,
,FW LEUMI 26.10.16 3.835 $/NIS- לאומי,76005408,בנקים,דולר אמריקאי,17/03/16,"-2,000,000.00",-8.78,175.69,0.21,0.00,
,FW Leumi 26.10.16 3.835 $/NIS- לאומי,76005424,בנקים,דולר אמריקאי,17/03/16,"-14,150,000.00",-8.78,"1,243.00",1.46,0.00,
,FW LEUMI 26.10.16 3.835 $/NIS- לאומי,76005440,בנקים,דולר אמריקאי,17/03/16,"-2,750,000.00",-8.78,241.57,0.28,0.00,
,FW LEUMI 29.09.16 3.8765 $/NIS- לאומי,76005436,בנקים,דולר אמריקאי,25/02/16,"-5,700,000.00",-12.59,717.72,0.84,0.00,
,"סה""כ ש""ח/מט""ח",,,,,"412,135,596.00",,"100,961.42",118.56,0.14,
,"מט""ח/מט""ח",,,,,,,,,,
,0,0,0,0,,0.00,0.00,0.00,0.00,0.00,
,"סה""כ מט""ח/מט""ח",,,,,0.00,,0.00,0.00,0.00,
,ריבית,,,,,,,,,,
,HAPI 12/25 TEL3M/6.4%- בנק הפועלים,31002001,בנקים,שקל חדש,01/11/15,"18,000,000.00",113.81,"20,485.48",24.06,0.03,
,HAPI 12/25 TEL3M/6.4%- בנק הפועלים,31002002,בנקים,שקל חדש,01/11/15,"-18,000,000.00",96.66,"-17,399.16",-20.43,-0.02,
,BLL 7.3.22-7.3.27  TEL3M/6.5- לאומי,31006401,בנקים,שקל חדש,01/11/15,"21,000,000.00",109.92,"23,083.88",27.11,0.03,
,BLL 7.3.22-7.3.27  TEL3M/6.5- לאומי,31006402,בנקים,שקל חדש,01/11/15,"-21,000,000.00",94.33,"-19,808.67",-23.26,-0.03,
,"סה""כ ריבית",,,,,0.00,,"6,361.53",7.47,0.01,
,אחר,,,,,,,,,,
,DIS 04/03/19 CPI 2.12%- דיסקונט,31008900,בנקים,שקל חדש,04/03/14,"7,300,000.00",-11.22,-818.74,-0.96,0.00,
,DIS 27.4.20 CPI 2.18%- דיסקונט,31007300,בנקים,שקל חדש,25/04/13,"9,000,000.00",-13.64,"-1,227.49",-1.44,0.00,
,Leumi 25.03.19 CPI 2.09%- לאומי,31009300,בנקים,שקל חדש,25/03/14,"14,600,000.00",-10.68,"-1,559.15",-1.83,0.00,
,"סה""כ אחר",,,,,"30,900,000.00",,"-3,605.38",-4.23,-0.01,
,"סה""כ בישראל",,,,,"443,035,596.00",,"103,717.57",121.80,0.15,
,"בחו""ל",,,,,,,,,,
,מדדים כולל מניות,,,,,,,,,,
,SWAP DB NDDUUS 10.8.2016- DEUTSCHE BANK,31011102,בנקים,דולר אמריקאי,10/08/15,"8,980.00","47,422.59","16,037.70",18.83,0.02,
,SWAP DB NDDUUS16.3.2017- DEUTSCHE BANK,31011108,בנקים,דולר אמריקאי,16/03/16,"8,312.00","8,910.62","2,789.29",3.28,0.00,
,SWAP GS NDDUWI 26.9.2016- GOLDMAN SACHS INTL,31011106,בנקים,דולר אמריקאי,21/09/15,"8,457.00","6,795.86","2,164.42",2.54,0.00,
,SWAP GS SPTR500N 9.5.2016- GOLDMAN SACHS INTL,31011600,בנקים,דולר אמריקאי,01/05/15,"10,916.00","21,365.90","8,783.45",10.31,0.01,
,SWAP JPM NDDUUS 29.8.2016- JP MORGAN SECURITIES PLC,31011104,בנקים,דולר אמריקאי,26/08/15,"9,733.65","30,232.82","11,082.42",13.01,0.02,
,SWAP JPM NDDUWI 11.8.2016- JP MORGAN SECURITIES PLC,31011103,בנקים,דולר אמריקאי,11/08/15,"8,177.73","49,386.75","15,209.80",17.86,0.02,
,SWAP JPM NDDUWI 20.6.2016- JP MORGAN SECURITIES PLC,31011800,בנקים,דולר אמריקאי,19/06/15,"10,172.37","1,611.70",617.43,0.73,0.00,
,SWAP JPM SPTR500N 14.12.2016- JP MORGAN SECURITIES PLC,31011107,בנקים,דולר אמריקאי,14/12/15,"12,911.31","6,871.55","3,341.22",3.92,0.00,
,"סה""כ מדדים כולל מניות",,,,,"77,660.06",,"60,025.72",70.49,0.09,
,מטבע,,,,,,,,,,
,BARC  I.E 12.27 7.75%/8.51%- BARCLAYS,31003401,בנקים,שקל חדש,01/11/15,"31,873,500.00",188.00,"59,923.74",70.37,0.09,
,BARC  I.E 12.27 7.75%/8.51%$- BARCLAYS,31003402,בנקים,דולר אמריקאי,01/11/15,"-9,000,000.00",171.38,"-58,085.93",-68.21,-0.08,
,BARC  ISR 03.20 4.625%/5.56%- BARCLAYS,31002101,בנקים,שקל חדש,01/11/15,"19,068,000.00",123.77,"23,600.99",27.72,0.03,
,BARC  ISR 03.20 4.625%/5.56%- BARCLAYS,31002102,בנקים,אירו,01/11/15,"-4,000,000.00",122.66,"-21,027.28",-24.69,-0.03,
,BARC  ISR 03.20 4.625%/5.87%- BARCLAYS,31001201,בנקים,שקל חדש,01/11/15,"35,000,000.00",124.71,"43,649.70",51.26,0.06,
,BARC  ISR 03.20 4.625%/5.87%- BARCLAYS,31001202,בנקים,אירו,01/11/15,"-7,000,000.00",122.66,"-36,797.74",-43.21,-0.05,
,BARC  ISRAEL 3.19 5.125%/6.015- BARCLAYS,31003701,בנקים,שקל חדש,01/11/15,"29,942,000.00",119.44,"35,762.77",42.00,0.05,
,BARC  ISRAEL 3.19 5.125%/6.015$- BARCLAYS,31003702,בנקים,דולר אמריקאי,01/11/15,"-8,800,000.00",113.18,"-37,509.62",-44.05,-0.05,
,BARC BARC 20.6.22 L+3.65%/7.1%- BARCLAYS,31006701,בנקים,שקל חדש,01/11/15,"40,446,000.00",143.61,"58,086.27",68.21,0.08,
,BARC BARC 20.6.22 L+3.65%/7.1%$- BARCLAYS,31006702,בנקים,דולר אמריקאי,01/11/15,"-10,500,000.00",124.50,"-49,230.42",-57.81,-0.07,
,BARC ISR 03.20 4.625%/6%- BARCLAYS,31002701,בנקים,שקל חדש,01/11/15,"19,129,500.00",125.24,"23,957.55",28.13,0.03,
,BARC ISR 03.20 4.625%/6%- BARCLAYS,31002702,בנקים,אירו,01/11/15,"-3,900,000.00",122.66,"-20,501.60",-24.08,-0.03,
,BARC ORMAT 08.17 7%/7.93%- BARCLAYS,31001701,בנקים,שקל חדש,01/11/15,"30,152,000.00",112.69,"33,978.21",39.90,0.05,
,BARC ORMAT 08.17 7%/7.93%$- BARCLAYS,31001702,בנקים,דולר אמריקאי,01/11/15,"-8,000,000.00",109.91,"-33,112.42",-38.89,-0.05,
,D.B. LLO 06.21 L+3.1%/6.33%- DEUTSCHE BANK,31006001,בנקים,שקל חדש,01/11/15,"23,310,000.00",133.40,"31,095.96",36.52,0.04,
,D.B. LLO 06.21 L+3.1%/6.33%$- DEUTSCHE BANK,31006002,בנקים,דולר אמריקאי,01/11/15,"-6,300,000.00",117.79,"-27,947.27",-32.82,-0.04,
,D.B.UBS 5.7.22 L+3.3%/6.73%- DEUTSCHE BANK,31006501,בנקים,שקל חדש,01/11/15,"39,401,250.00",142.91,"56,308.86",66.13,0.08,
,D.B.UBS 5.7.22 L+3.3%/6.73%$- DEUTSCHE BANK,31006502,בנקים,דולר אמריקאי,01/11/15,"-10,500,000.00",122.90,"-48,597.17",-57.07,-0.07,
,DB ING CLN 7.145%/L+3.8% 01/22- DEUTSCHE BANK,31004501,בנקים,שקל חדש,01/11/15,"19,845,000.00",142.64,"28,307.56",33.24,0.04,
,DB ING CLN 7.145%/L+3.8% 01/22$- DEUTSCHE BANK,31004502,בנקים,דולר אמריקאי,01/11/15,"-5,400,000.00",124.55,"-25,329.09",-29.74,-0.04,
,FW  DB 28.06.16 3.957 USD/NIS- DEUTSCHE BANK,76005276,בנקים,דולר אמריקאי,26/01/16,"-23,000,000.00",-19.60,"4,507.70",5.29,0.01,
,FW DB 11.04.16 3.9322 USD/NIS- DEUTSCHE BANK,76005172,בנקים,דולר אמריקאי,07/01/16,"-23,500,000.00",-16.66,"3,915.56",4.60,0.01,
,דוייטשה CSA דולר- DEUTSCHE BANK,1000527,בנקים,דולר אמריקאי,20/01/06,"-8,190,002.81",100.00,"-30,843.55",-36.22,-0.04,
,גולדמן CSA דולר- GOLDMAN SACHS INTL,1000528,בנקים,דולר אמריקאי,15/01/14,"-1,599,995.00",100.00,"-6,025.58",-7.08,-0.01,
,JPM CSA דולר- JP MORGAN SECURITIES PLC,1000530,בנקים,דולר אמריקאי,20/01/06,"-5,900,157.76",100.00,"-22,219.99",-26.09,-0.03,
,JPM I.E 12.27  7.75%/8.525%$- JP MORGAN SECURITIES PLC,31008201,בנקים,שקל חדש,01/11/15,"11,343,450.00",188.07,"21,333.87",25.05,0.03,
,JPM I.E 12.27  7.75%/8.525%$- JP MORGAN SECURITIES PLC,31008202,בנקים,דולר אמריקאי,01/11/15,"-3,218,000.00",171.25,"-20,754.32",-24.37,-0.03,
,לאומי CSA דולר- לאומי,1000533,בנקים,דולר אמריקאי,06/01/16,"-11,380,000.00",100.00,"-42,857.08",-50.33,-0.06,
,"סה""כ מטבע",,,,,"149,322,544.43",,"-56,410.32",-66.24,-0.08,
,ריבית,,,,,,,,,,
,BARC 09/06/26  TEL-3M/6.385- BARCLAYS,31004001,בנקים,שקל חדש,01/11/15,"19,000,000.00",112.01,"21,282.53",24.99,0.03,
,BARC 09/06/26  TEL-3M/6.385- BARCLAYS,31004002,בנקים,שקל חדש,01/11/15,"-19,000,000.00",95.81,"-18,203.85",-21.38,-0.03,
,"סה""כ ריבית",,,,,0.00,,"3,078.68",3.62,0.00,
,אחר,,,,,,,,,,
,Barc 1/7/23 CPI 2.20%- BARCLAYS,31007600,בנקים,שקל חדש,01/07/13,"33,600,000.00",-16.12,"-5,416.91",-6.36,-0.01,
,Barc 17/7/23 CPI 2.188%- BARCLAYS,31007700,בנקים,שקל חדש,17/07/13,"22,400,000.00",-16.74,"-3,749.31",-4.40,-0.01,
,Barc 18/7/23 CPI 2.15%- BARCLAYS,31007800,בנקים,שקל חדש,18/07/13,"44,800,000.00",-16.27,"-7,290.96",-8.56,-0.01,
,BARC 22.10.2028 CPI 1.9%- BARCLAYS,31010400,בנקים,שקל חדש,22/10/14,"18,250,000.00",-8.40,"-1,533.64",-1.80,0.00,
,BARC 30/5/19 CPI 2.25%- BARCLAYS,31006800,בנקים,שקל חדש,30/05/12,"22,200,000.00",-15.81,"-3,510.74",-4.12,-0.01,
,Barc 9.06.28 CPI 2.19%- BARCLAYS,31009600,בנקים,שקל חדש,09/06/14,"16,060,000.00",-13.34,"-2,141.68",-2.52,0.00,
,DB 04/03/19 CPI 2.12%- DEUTSCHE BANK,31008800,בנקים,שקל חדש,04/03/14,"7,300,000.00",-11.38,-831.05,-0.98,0.00,
,DB 24/10/2020 CPI 2.15%- DEUTSCHE BANK,31008100,בנקים,שקל חדש,24/10/13,"10,000,000.00",-14.69,"-1,468.73",-1.72,0.00,
,FW DB 20.11.17 4.834 EUR/NIS- DEUTSCHE BANK,76003144,בנקים,אירו,18/11/14,"-1,310,000.00",-52.37,686.02,0.81,0.00,
,"סה""כ אחר",,,,,"173,300,000.00",,"-25,256.98",-29.66,-0.04,
,"סה""כ בחו""ל",,,,,"322,700,204.49",,"-18,562.89",-21.80,-0.03,
,בעל ענין/צד קשור *,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
