,XMJD LN DB MSCI Japan- DEUTSCHE BANK,LU0274209740,LSE,8229,תעודות סל,דולר אמריקאי,"476,754.00","4,591.20","82,432.96",1.81,2.22,0.12,,
,XPXD LN DB Pacific Ex- Japan- DEUTSCHE BANK,LU0322252338,LSE,8229,תעודות סל,דולר אמריקאי,"384,346.00","4,629.50","67,009.56",3.81,1.81,0.10,,
,EEM Ishares MSCI EMRG- ISHARES,US4642872349,NYSE,8342,תעודות סל,דולר אמריקאי,"3,283.00","3,425.00",423.46,0.00,0.01,0.00,,
,EWJ US- ISHARES,us4642868487,NYSE,8342,תעודות סל,דולר אמריקאי,"253,828.00","1,141.00","10,907.00",0.02,0.29,0.02,,
,Ishares MSCI World IWDA LN- ISHARES,IE00B4L5Y983,LSE,8342,תעודות סל,דולר אמריקאי,"4,611,749.00","4,092.70","710,813.86",2.97,19.16,1.02,,
,ITB Home Construction- ISHARES,US4642887529,NYSE,8342,תעודות סל,דולר אמריקאי,"337,767.00","2,709.00","34,459.31",0.62,0.93,0.05,,
,1321 JP NOMURA NIKKEI 225- Nomura,JP3027650005,JPX,9007,תעודות סל,יין יפני,"62,902.00","1,732,414.99","36,538.43",0.03,0.99,0.05,,
,QQQ US- POWERSHARES,US73935A1043,NASDAQ,8345,תעודות סל,דולר אמריקאי,"102,583.00","10,920.00","42,186.97",0.03,1.14,0.06,,
,MXWO LN- SOURCE MARKETS PLC,IE00B60SX394,LSE,8392,תעודות סל,דולר אמריקאי,"697,804.00","4,378.00","115,050.77",7.43,3.10,0.16,,
,Source MSCI Europe- SOURCE MARKETS PLC,IE00B60SWY32,FWB,8392,תעודות סל,אירו,"171,389.00","17,580.65","129,130.70",5.77,3.48,0.18,,
,Source S P 500- SOURCE MARKETS PLC,IE00B3YCGJ38,LSE,8392,תעודות סל,דולר אמריקאי,"185,096.00","35,186.77","245,276.96",2.77,6.61,0.35,,
,FINANC SPDT-XLF- State Street,US81369Y6059,NYSE,8330,תעודות סל,דולר אמריקאי,"552,104.00","2,250.00","46,782.53",0.08,1.26,0.07,,
,SPDR EUROPE Cons Disc- State Street,IE00BKWQ0C77,EURONEXT,8330,תעודות סל,אירו,"82,433.00","9,843.71","34,775.35",5.50,0.94,0.05,,
,spy - spdr- State Street,US78462F1030,NYSE,8330,תעודות סל,דולר אמריקאי,"99,331.00","20,552.00","76,881.03",0.01,2.07,0.11,,
,VNQ REIT,US9229085538,NYSE,8394,תעודות סל,דולר אמריקאי,"892,481.00","8,380.00","281,658.79",0.25,7.59,0.40,,
,"סה""כ שמחקות מדדי מניות",,,,,,"16,949,358.00",,"2,964,279.11",,79.92,4.24,,
,שמחקות מדדים אחרים,,,,,,,,,,,,,
,0,0,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,
,"סה""כ שמחקות מדדים אחרים",,,,,,0.00,,0.00,,0.00,0.00,,
,אחר,,,,,,,,,,,,,
,0,0,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,
,"סה""כ אחר",,,,,,0.00,,0.00,,0.00,0.00,,
,short,,,,,,,,,,,,,
,0,0,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,
,"סה""כ short",,,,,,0.00,,0.00,,0.00,0.00,,
,"סה""כ בחו""ל",,,,,,"16,949,358.00",,"2,964,279.11",,79.92,4.24,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
