,ערד 8825 01.04.30 4.8%- ממשלת ישראל,8288250,RF,מעלות,01/04/15,11.01,שקל חדש,4.80,0.67,"274,892,000.00",157.56,"433,127.42",0.00,0.85,0.62,,,,,
,ערד 8826 01.05.30 4.8%- ממשלת ישראל,8288268,RF,מעלות,01/05/15,11.09,שקל חדש,4.80,0.67,"36,824,000.00",157.50,"57,997.33",0.00,0.11,0.08,,,,,
,ערד 8827 2.6.30 4.8%- ממשלת ישראל,8288276,RF,מעלות,01/06/15,11.17,שקל חדש,4.80,0.68,"1,497,000.00",157.16,"2,352.71",0.00,0.00,0.00,,,,,
,ערד 8828 01.07.30 4.8%- ממשלת ישראל,8288284,RF,מעלות,01/07/15,11.26,שקל חדש,4.80,0.68,"221,430,000.00",157.09,"347,837.79",0.00,0.68,0.50,,,,,
,ערד 8834 01.01.31 4.8%- ממשלת ישראל,8288342,RF,מעלות,01/01/16,11.58,שקל חדש,4.80,0.70,"34,226,000.00",158.52,"54,254.14",0.00,0.11,0.08,,,,,
,ערד 8835 01.02.31 4.8%- ממשלת ישראל,8288359,RF,מעלות,01/02/16,11.67,שקל חדש,4.80,0.70,"64,590,000.00",158.46,"102,347.66",0.00,0.20,0.15,,,,,
,"סה""כ ערד",,,,,10.25,,,0.60,"5,122,196,000.00",,"7,824,735.35",,15.34,11.19,,,,,
,מירון,,,,,,,,,,,,,,,,,,,
,מירון 8283- ממשלת ישראל,8182834,RF,מעלות,01/04/96,0.00,שקל חדש,5.50,-0.84,"2,200,000.00",171.13,"3,764.94",0.00,0.01,0.01,,,,,
,מירון 8284- ממשלת ישראל,8182842,RF,מעלות,01/05/96,0.08,שקל חדש,5.50,-0.84,"4,450,000.00",169.58,"7,546.22",0.00,0.01,0.01,,,,,
,מירון 8285- ממשלת ישראל,8182859,RF,מעלות,02/06/96,0.17,שקל חדש,5.50,-0.84,"7,640,000.00",166.94,"12,754.31",0.00,0.03,0.02,,,,,
,מירון 8286- ממשלת ישראל,8182867,RF,מעלות,01/07/96,0.25,שקל חדש,5.50,-0.84,"2,920,000.00",164.26,"4,796.34",0.00,0.01,0.01,,,,,
,מירון 8287- ממשלת ישראל,8182875,RF,מעלות,01/08/96,0.34,שקל חדש,5.50,-0.84,"8,200,000.00",163.19,"13,381.45",0.00,0.03,0.02,,,,,
,מירון 8288- ממשלת ישראל,8182883,RF,מעלות,01/09/96,0.42,שקל חדש,5.50,-0.67,"5,500,000.00",162.72,"8,949.73",0.00,0.02,0.01,,,,,
,מירון 8289- ממשלת ישראל,8182891,RF,מעלות,01/10/96,0.49,שקל חדש,5.50,-0.67,"4,200,000.00",166.56,"6,995.35",0.00,0.01,0.01,,,,,
,מירון 8290- ממשלת ישראל,8182909,RF,מעלות,01/11/96,0.58,שקל חדש,5.50,-0.67,"5,770,000.00",165.94,"9,574.62",0.00,0.02,0.01,,,,,
,מירון 8291- ממשלת ישראל,8182917,RF,מעלות,01/12/96,0.66,שקל חדש,5.50,-0.51,"10,532,000.00",164.56,"17,331.58",0.00,0.03,0.02,,,,,
,מירון 8292- ממשלת ישראל,8182925,RF,מעלות,01/01/97,0.74,שקל חדש,5.50,-0.51,"8,050,000.00",163.59,"13,169.03",0.00,0.03,0.02,,,,,
,מירון 8293- ממשלת ישראל,8182933,RF,מעלות,02/02/97,0.83,שקל חדש,5.50,-0.51,"4,400,000.00",162.41,"7,145.91",0.00,0.01,0.01,,,,,
,מירון 8294- ממשלת ישראל,8182941,RF,מעלות,02/03/97,0.91,שקל חדש,5.50,-0.38,"2,800,000.00",161.60,"4,524.67",0.00,0.01,0.01,,,,,
,מירון 8295- ממשלת ישראל,8182958,RF,מעלות,01/04/97,0.50,שקל חדש,5.50,-0.38,"4,200,000.00",159.46,"6,697.20",0.00,0.01,0.01,,,,,
,מירון 8296- ממשלת ישראל,8182966,RF,מעלות,01/05/97,0.58,שקל חדש,5.50,-0.41,"9,800,000.00",158.02,"15,485.57",0.00,0.03,0.02,,,,,
,מירון 8297- ממשלת ישראל,8182974,RF,מעלות,01/06/97,0.66,שקל חדש,5.50,-0.35,"23,460,000.00",156.83,"36,792.10",0.00,0.07,0.05,,,,,
,מירון 8298- ממשלת ישראל,8182982,RF,מעלות,01/07/97,0.75,שקל חדש,5.50,-0.37,"7,750,000.00",156.16,"12,102.57",0.00,0.02,0.02,,,,,
,מירון 8299- ממשלת ישראל,8182990,RF,מעלות,01/08/97,0.83,שקל חדש,5.50,-0.39,"14,220,000.00",154.57,"21,980.18",0.00,0.04,0.03,,,,,
,מירון 8300- ממשלת ישראל,8183006,RF,מעלות,01/09/97,0.92,שקל חדש,5.50,-0.30,"15,200,000.00",152.97,"23,251.67",0.00,0.05,0.03,,,,,
,מירון 8301- ממשלת ישראל,8183014,RF,מעלות,01/10/97,0.97,שקל חדש,5.50,-0.32,"7,600,000.00",156.38,"11,885.20",0.00,0.02,0.02,,,,,
,מירון 8302- ממשלת ישראל,8183022,RF,מעלות,02/11/97,1.06,שקל חדש,5.50,-0.33,"17,300,000.00",156.55,"27,082.82",0.00,0.05,0.04,,,,,
,מירון 8303- ממשלת ישראל,8183030,RF,מעלות,01/12/97,1.14,שקל חדש,5.50,-0.27,"22,670,000.00",154.65,"35,059.50",0.00,0.07,0.05,,,,,
,מירון 8304- ממשלת ישראל,8183048,RF,מעלות,01/01/98,1.22,שקל חדש,5.50,-0.27,"3,368,000.00",155.10,"5,223.78",0.00,0.01,0.01,,,,,
,מירון 8305- ממשלת ישראל,8183055,RF,מעלות,01/02/98,1.31,שקל חדש,5.50,-0.28,"10,000,000.00",155.65,"15,565.34",0.00,0.03,0.02,,,,,
,מירון 8306- ממשלת ישראל,8183063,RF,מעלות,01/03/98,1.39,שקל חדש,5.50,-0.26,"18,780,000.00",155.15,"29,137.49",0.00,0.06,0.04,,,,,
,מירון 8307- ממשלת ישראל,8183071,RF,מעלות,01/04/98,1.05,שקל חדש,5.50,-0.27,"11,620,000.00",155.68,"18,090.17",0.00,0.04,0.03,,,,,
,מירון 8308- ממשלת ישראל,8183089,RF,מעלות,03/05/98,1.14,שקל חדש,5.50,-0.28,"15,960,000.00",156.05,"24,905.35",0.00,0.05,0.04,,,,,
,מירון 8309- ממשלת ישראל,8183097,RF,מעלות,01/06/98,1.22,שקל חדש,5.50,-0.29,"8,120,000.00",153.99,"12,504.30",0.00,0.02,0.02,,,,,
,מירון 8310- ממשלת ישראל,8183105,RF,מעלות,01/07/98,1.30,שקל חדש,5.50,-0.30,"2,800,000.00",153.46,"4,296.78",0.00,0.01,0.01,,,,,
,מירון 8311- ממשלת ישראל,8183113,RF,מעלות,03/08/98,1.39,שקל חדש,5.50,-0.31,"2,800,000.00",152.93,"4,282.00",0.00,0.01,0.01,,,,,
,מירון 8312- ממשלת ישראל,8183121,RF,מעלות,01/09/98,1.47,שקל חדש,5.50,-0.30,"14,000,000.00",153.13,"21,438.29",0.00,0.04,0.03,,,,,
,מירון 8313- ממשלת ישראל,8183139,RF,מעלות,01/10/98,1.51,שקל חדש,5.50,-0.30,"42,000,000.00",156.24,"65,619.64",0.00,0.13,0.09,,,,,
,מירון 8314- ממשלת ישראל,8183147,RF,מעלות,01/11/98,1.60,שקל חדש,5.50,-0.30,"42,280,000.00",154.13,"65,166.02",0.00,0.13,0.09,,,,,
,מירון 8315- ממשלת ישראל,8183154,RF,מעלות,01/12/98,1.68,שקל חדש,5.50,-0.29,"38,360,000.00",149.63,"57,398.02",0.00,0.11,0.08,,,,,
,מירון 8316- ממשלת ישראל,8183162,RF,מעלות,01/01/99,1.76,שקל חדש,5.50,-0.30,"8,400,000.00",147.78,"12,413.62",0.00,0.02,0.02,,,,,
,מירון 8317- ממשלת ישראל,8183170,RF,מעלות,01/02/99,1.85,שקל חדש,5.50,-0.30,"8,400,000.00",147.73,"12,409.69",0.00,0.02,0.02,,,,,
,מירון 8318- ממשלת ישראל,8183188,RF,מעלות,01/03/99,1.93,שקל חדש,5.50,-0.30,"7,000,000.00",148.47,"10,392.71",0.00,0.02,0.01,,,,,
,מירון 8319- ממשלת ישראל,8183196,RF,מעלות,02/04/99,1.57,שקל חדש,5.50,-0.30,"10,800,000.00",149.74,"16,172.21",0.00,0.03,0.02,,,,,
,מירון 8320- ממשלת ישראל,8183204,RF,מעלות,02/05/99,1.65,שקל חדש,5.50,-0.31,"21,600,000.00",150.08,"32,418.25",0.00,0.06,0.05,,,,,
,מירון 8321- ממשלת ישראל,8183212,RF,מעלות,01/06/99,1.73,שקל חדש,5.50,-0.32,"36,000,000.00",149.72,"53,898.28",0.00,0.11,0.08,,,,,
,מירון 8322- ממשלת ישראל,8183220,RF,מעלות,01/07/99,1.81,שקל חדש,5.50,-0.32,"18,000,000.00",149.05,"26,829.48",0.00,0.05,0.04,,,,,
,מירון 8323- ממשלת ישראל,8183238,RF,מעלות,01/08/99,1.90,שקל חדש,5.50,-0.33,"21,240,000.00",148.68,"31,579.44",0.00,0.06,0.05,,,,,
,מירון 8324- ממשלת ישראל,8183246,RF,מעלות,01/09/99,1.98,שקל חדש,5.50,-0.32,"36,000,000.00",148.27,"53,377.91",0.00,0.10,0.08,,,,,
,מירון 8325- ממשלת ישראל,8183253,RF,מעלות,01/10/99,2.02,שקל חדש,5.50,-0.32,"36,000,000.00",151.23,"54,442.16",0.00,0.11,0.08,,,,,
,מירון 8326- ממשלת ישראל,8183261,RF,מעלות,01/11/99,2.10,שקל חדש,5.50,-0.32,"36,000,000.00",150.56,"54,203.20",0.00,0.11,0.08,,,,,
,מירון 8327- ממשלת ישראל,8183279,RF,מעלות,01/12/99,2.18,שקל חדש,5.50,-0.31,"28,620,000.00",149.58,"42,808.55",0.00,0.08,0.06,,,,,
,מירון 8328- ממשלת ישראל,8183287,RF,מעלות,03/01/00,2.27,שקל חדש,5.50,-0.31,"21,600,000.00",149.90,"32,378.96",0.00,0.06,0.05,,,,,
,מירון 8329- ממשלת ישראל,8183295,RF,מעלות,01/02/00,2.35,שקל חדש,5.50,-0.31,"5,760,000.00",149.94,"8,636.74",0.00,0.02,0.01,,,,,
,מירון 8330- ממשלת ישראל,8183303,RF,מעלות,01/03/00,2.43,שקל חדש,5.50,-0.30,"3,600,000.00",150.65,"5,423.51",0.00,0.01,0.01,,,,,
,מירון 8331- ממשלת ישראל,8183311,RF,מעלות,02/04/00,2.06,שקל חדש,5.50,-0.31,"4,400,000.00",151.38,"6,660.77",0.00,0.01,0.01,,,,,
,מירון 8332- ממשלת ישראל,8183329,RF,מעלות,01/05/00,2.14,שקל חדש,5.50,-0.31,"44,000,000.00",151.86,"66,819.32",0.00,0.13,0.10,,,,,
,מירון 8333- ממשלת ישראל,8183337,RF,מעלות,01/06/00,2.23,שקל חדש,5.50,-0.30,"44,000,000.00",151.16,"66,510.03",0.00,0.13,0.10,,,,,
,מירון 8334- ממשלת ישראל,8183345,RF,מעלות,02/07/00,2.31,שקל חדש,5.50,-0.31,"33,000,000.00",149.93,"49,478.34",0.00,0.10,0.07,,,,,
,מירון 8335- ממשלת ישראל,8183352,RF,מעלות,01/08/00,2.39,שקל חדש,5.50,-0.31,"21,560,000.00",149.56,"32,245.66",0.00,0.06,0.05,,,,,
,מירון 8336- ממשלת ישראל,8183360,RF,מעלות,01/09/00,2.48,שקל חדש,5.50,-0.29,"8,800,000.00",149.11,"13,121.64",0.00,0.03,0.02,,,,,
,מירון 8337- ממשלת ישראל,8183378,RF,מעלות,02/10/00,2.50,שקל חדש,5.50,-0.29,"8,800,000.00",153.57,"13,513.98",0.00,0.03,0.02,,,,,
,מירון 8338- ממשלת ישראל,8183386,RF,מעלות,01/11/00,2.59,שקל חדש,5.50,-0.29,"44,000,000.00",154.48,"67,971.87",0.00,0.13,0.10,,,,,
,מירון 8339- ממשלת ישראל,8183394,RF,מעלות,01/12/00,2.67,שקל חדש,5.50,-0.27,"44,000,000.00",153.55,"67,563.58",0.00,0.13,0.10,,,,,
,מירון 8340- ממשלת ישראל,8183402,RF,מעלות,01/01/01,2.75,שקל חדש,5.50,-0.27,"26,400,000.00",153.59,"40,548.93",0.00,0.08,0.06,,,,,
,מירון 8341- ממשלת ישראל,8183410,RF,מעלות,01/02/01,2.84,שקל חדש,5.50,-0.27,"39,600,000.00",153.78,"60,896.70",0.00,0.12,0.09,,,,,
,מירון 8342- ממשלת ישראל,8183428,RF,מעלות,01/03/01,2.91,שקל חדש,5.50,-0.25,"35,200,000.00",154.62,"54,427.00",0.00,0.11,0.08,,,,,
,מירון 8343- ממשלת ישראל,8183436,RF,מעלות,01/04/01,2.54,שקל חדש,5.50,-0.25,"52,000,000.00",154.76,"80,476.54",0.00,0.16,0.12,,,,,
,מירון 8344- ממשלת ישראל,8183444,RF,מעלות,01/05/01,2.62,שקל חדש,5.50,-0.25,"52,000,000.00",154.50,"80,339.39",0.00,0.16,0.11,,,,,
,מירון 8345- ממשלת ישראל,8183451,RF,מעלות,01/06/01,2.71,שקל חדש,5.50,-0.24,"52,000,000.00",153.07,"79,596.20",0.00,0.16,0.11,,,,,
,מירון 8346- ממשלת ישראל,8183469,RF,מעלות,01/07/01,2.79,שקל חדש,5.50,-0.24,"39,000,000.00",152.51,"59,477.61",0.00,0.12,0.09,,,,,
,מירון 8347- ממשלת ישראל,8183477,RF,מעלות,01/08/01,2.87,שקל חדש,5.50,-0.24,"52,000,000.00",152.10,"79,091.77",0.00,0.16,0.11,,,,,
,מירון 8348- ממשלת ישראל,8183485,RF,מעלות,02/09/01,2.96,שקל חדש,5.50,-0.22,"78,000,000.00",151.42,"118,103.96",0.00,0.23,0.17,,,,,
,מירון 8349- ממשלת ישראל,8183493,RF,מעלות,01/10/01,2.97,שקל חדש,5.50,-0.22,"26,000,000.00",154.52,"40,175.51",0.00,0.08,0.06,,,,,
,מירון 8350- ממשלת ישראל,8183501,RF,מעלות,01/11/01,3.06,שקל חדש,5.50,-0.22,"52,000,000.00",154.26,"80,214.72",0.00,0.16,0.11,,,,,
,מירון 8351- ממשלת ישראל,8183519,RF,מעלות,02/12/01,3.14,שקל חדש,5.50,-0.19,"52,000,000.00",154.00,"80,081.91",0.00,0.16,0.11,,,,,
,מירון 8352- ממשלת ישראל,8183527,RF,מעלות,01/01/02,3.22,שקל חדש,5.50,-0.19,"52,000,000.00",154.95,"80,571.92",0.00,0.16,0.12,,,,,
,מירון 8353- ממשלת ישראל,8183535,RF,מעלות,01/02/02,3.31,שקל חדש,5.50,-0.20,"40,040,000.00",155.13,"62,115.49",0.00,0.12,0.09,,,,,
,מירון 8354- ממשלת ישראל,8183543,RF,מעלות,01/03/02,3.38,שקל חדש,5.50,-0.17,"20,800,000.00",153.36,"31,899.40",0.00,0.06,0.05,,,,,
,מירון 8355- ממשלת ישראל,8183550,RF,מעלות,01/04/02,3.01,שקל חדש,5.50,-0.17,"23,700,000.00",152.18,"36,065.62",0.00,0.07,0.05,,,,,
,מירון 8356- ממשלת ישראל,8183568,RF,מעלות,01/05/02,3.09,שקל חדש,5.50,-0.18,"32,400,000.00",151.48,"49,080.52",0.00,0.10,0.07,,,,,
,מירון 8357- ממשלת ישראל,8183576,RF,מעלות,02/06/02,3.18,שקל חדש,5.50,-0.15,"70,200,000.00",149.10,"104,670.88",0.00,0.21,0.15,,,,,
,מירון 8358- ממשלת ישראל,8183584,RF,מעלות,01/07/02,3.26,שקל חדש,5.50,-0.16,"9,000,000.00",147.74,"13,296.52",0.00,0.03,0.02,,,,,
,מירון 8359- ממשלת ישראל,8183592,RF,מעלות,01/08/02,3.34,שקל חדש,5.50,-0.16,"30,000,000.00",145.86,"43,757.90",0.00,0.09,0.06,,,,,
,מירון 8360- ממשלת ישראל,8183600,RF,מעלות,01/09/02,3.42,שקל חדש,5.50,-0.13,"21,600,000.00",144.80,"31,277.80",0.00,0.06,0.04,,,,,
,מירון 8361- ממשלת ישראל,8183618,RF,מעלות,01/10/02,3.43,שקל חדש,5.50,-0.14,"30,000,000.00",148.68,"44,603.87",0.00,0.09,0.06,,,,,
,מירון 8362- ממשלת ישראל,8183626,RF,מעלות,01/11/02,3.51,שקל חדש,5.50,-0.14,"60,000,000.00",148.16,"88,898.66",0.00,0.17,0.13,,,,,
,מירון 8363- ממשלת ישראל,8183634,RF,מעלות,01/12/02,3.59,שקל חדש,5.50,-0.11,"60,000,000.00",147.09,"88,251.99",0.00,0.17,0.13,,,,,
,מירון 8364- ממשלת ישראל,8183642,RF,מעלות,01/01/03,3.68,שקל חדש,5.50,-0.11,"87,000,000.00",148.33,"129,050.27",0.00,0.25,0.18,,,,,
,מירון 8365- ממשלת ישראל,8183659,RF,מעלות,02/02/03,3.77,שקל חדש,5.50,-0.12,"18,000,000.00",148.77,"26,779.13",0.00,0.05,0.04,,,,,
,מירון 8366- ממשלת ישראל,8183667,RF,מעלות,02/03/03,3.84,שקל חדש,5.50,-0.09,"5,400,000.00",148.36,"8,011.52",0.00,0.02,0.01,,,,,
,מירון 8367- ממשלת ישראל,8183675,RF,מעלות,01/04/03,3.46,שקל חדש,5.50,-0.09,"6,800,000.00",147.80,"10,050.66",0.00,0.02,0.01,,,,,
,מירון 8370- ממשלת ישראל,8183709,RF,מעלות,01/06/03,3.63,שקל חדש,5.50,-0.07,"78,200,000.00",147.72,"115,519.43",0.00,0.23,0.17,,,,,
,"סה""כ מירון",,,,,2.51,,,-0.25,"2,151,870,000.00",,"3,272,499.86",,6.42,4.68,,,,,
,"פיקדונות חשכ""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ פיקדונות חשכ""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,אחר,,,,,,,,,,,,,,,,,,,
,קגמ ס.מ.ישיר 31.12.15- ממשלת ישראל,7893492,RF,מעלות,31/03/16,16.55,שקל חדש,0.00,0.94,"38,854,014,571.24",102.72,"39,910,966.17",0.00,78.24,57.07,,,,,
,"סה""כ אחר",,,,,16.55,,,0.94,"38,854,014,571.24",,"39,910,966.17",,78.24,57.07,,,,,
,"סה""כ בישראל",,,,,14.68,,,0.81,"46,128,080,571.24",,"51,008,201.37",,100.00,72.94,,,,,
,"בחו""ל",,,,,,,,,,,,,,,,,,,
,"אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"סה""כ בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,
