,מירון 8283- ממשלת ישראל,8182834,RF,מעלות,01/04/96,0.00,שקל חדש,5.50,-0.84,"400,000.00",171.13,684.54,0.00,0.01,0.01,,,,,
,מירון 8284- ממשלת ישראל,8182842,RF,מעלות,01/05/96,0.08,שקל חדש,5.50,-0.84,"400,000.00",169.58,678.31,0.00,0.01,0.01,,,,,
,מירון 8285- ממשלת ישראל,8182859,RF,מעלות,02/06/96,0.17,שקל חדש,5.50,-0.84,"970,000.00",166.94,"1,619.33",0.00,0.03,0.02,,,,,
,מירון 8286- ממשלת ישראל,8182867,RF,מעלות,01/07/96,0.25,שקל חדש,5.50,-0.84,"465,000.00",164.26,763.80,0.00,0.01,0.01,,,,,
,מירון 8287- ממשלת ישראל,8182875,RF,מעלות,01/08/96,0.34,שקל חדש,5.50,-0.84,"390,000.00",163.19,636.43,0.00,0.01,0.01,,,,,
,מירון 8288- ממשלת ישראל,8182883,RF,מעלות,01/09/96,0.42,שקל חדש,5.50,-0.67,"5,400,000.00",162.72,"8,787.01",0.00,0.14,0.12,,,,,
,מירון 8289- ממשלת ישראל,8182891,RF,מעלות,01/10/96,0.49,שקל חדש,5.50,-0.67,"260,000.00",166.56,433.05,0.00,0.01,0.01,,,,,
,מירון 8290- ממשלת ישראל,8182909,RF,מעלות,01/11/96,0.58,שקל חדש,5.50,-0.67,"700,000.00",165.94,"1,161.57",0.00,0.02,0.02,,,,,
,מירון 8291- ממשלת ישראל,8182917,RF,מעלות,01/12/96,0.66,שקל חדש,5.50,-0.51,"1,500,000.00",164.56,"2,468.42",0.00,0.04,0.03,,,,,
,מירון 8292- ממשלת ישראל,8182925,RF,מעלות,01/01/97,0.74,שקל חדש,5.50,-0.51,"1,150,000.00",163.59,"1,881.29",0.00,0.03,0.03,,,,,
,מירון 8293- ממשלת ישראל,8182933,RF,מעלות,02/02/97,0.83,שקל חדש,5.50,-0.51,"800,000.00",162.41,"1,299.26",0.00,0.02,0.02,,,,,
,מירון 8294- ממשלת ישראל,8182941,RF,מעלות,02/03/97,0.91,שקל חדש,5.50,-0.38,"1,590,000.00",161.60,"2,569.37",0.00,0.04,0.03,,,,,
,מירון 8295- ממשלת ישראל,8182958,RF,מעלות,01/04/97,0.50,שקל חדש,5.50,-0.38,"1,040,000.00",159.46,"1,658.35",0.00,0.03,0.02,,,,,
,מירון 8296- ממשלת ישראל,8182966,RF,מעלות,01/05/97,0.58,שקל חדש,5.50,-0.41,"1,220,000.00",158.02,"1,927.79",0.00,0.03,0.03,,,,,
,מירון 8297- ממשלת ישראל,8182974,RF,מעלות,01/06/97,0.66,שקל חדש,5.50,-0.35,"2,600,000.00",156.83,"4,077.56",0.00,0.06,0.05,,,,,
,מירון 8298- ממשלת ישראל,8182982,RF,מעלות,01/07/97,0.75,שקל חדש,5.50,-0.37,"1,000,000.00",156.16,"1,561.62",0.00,0.02,0.02,,,,,
,מירון 8299- ממשלת ישראל,8182990,RF,מעלות,01/08/97,0.83,שקל חדש,5.50,-0.39,"1,290,000.00",154.57,"1,993.98",0.00,0.03,0.03,,,,,
,מירון 8300- ממשלת ישראל,8183006,RF,מעלות,01/09/97,0.92,שקל חדש,5.50,-0.30,"11,970,000.00",152.97,"18,310.69",0.00,0.29,0.24,,,,,
,מירון 8301- ממשלת ישראל,8183014,RF,מעלות,01/10/97,0.97,שקל חדש,5.50,-0.32,"200,000.00",156.38,312.77,0.00,0.00,0.00,,,,,
,מירון 8302- ממשלת ישראל,8183022,RF,מעלות,02/11/97,1.06,שקל חדש,5.50,-0.33,"980,000.00",156.55,"1,534.17",0.00,0.02,0.02,,,,,
,מירון 8303- ממשלת ישראל,8183030,RF,מעלות,01/12/97,1.14,שקל חדש,5.50,-0.27,"2,280,000.00",154.65,"3,526.05",0.00,0.06,0.05,,,,,
,מירון 8304- ממשלת ישראל,8183048,RF,מעלות,01/01/98,1.22,שקל חדש,5.50,-0.27,"1,100,000.00",155.10,"1,706.10",0.00,0.03,0.02,,,,,
,מירון 8305- ממשלת ישראל,8183055,RF,מעלות,01/02/98,1.31,שקל חדש,5.50,-0.28,"880,000.00",155.65,"1,369.75",0.00,0.02,0.02,,,,,
,מירון 8306- ממשלת ישראל,8183063,RF,מעלות,01/03/98,1.39,שקל חדש,5.50,-0.26,"4,352,000.00",155.15,"6,752.20",0.00,0.11,0.09,,,,,
,מירון 8307- ממשלת ישראל,8183071,RF,מעלות,01/04/98,1.05,שקל חדש,5.50,-0.27,"1,792,000.00",155.68,"2,789.81",0.00,0.04,0.04,,,,,
,מירון 8308- ממשלת ישראל,8183089,RF,מעלות,03/05/98,1.14,שקל חדש,5.50,-0.28,"1,092,000.00",156.05,"1,704.05",0.00,0.03,0.02,,,,,
,מירון 8309- ממשלת ישראל,8183097,RF,מעלות,01/06/98,1.22,שקל חדש,5.50,-0.29,"1,960,000.00",153.99,"3,018.28",0.00,0.05,0.04,,,,,
,מירון 8310- ממשלת ישראל,8183105,RF,מעלות,01/07/98,1.30,שקל חדש,5.50,-0.30,"599,200.00",153.46,919.51,0.00,0.01,0.01,,,,,
,מירון 8311- ממשלת ישראל,8183113,RF,מעלות,03/08/98,1.39,שקל חדש,5.50,-0.31,"1,484,000.00",152.93,"2,269.46",0.00,0.04,0.03,,,,,
,מירון 8312- ממשלת ישראל,8183121,RF,מעלות,01/09/98,1.47,שקל חדש,5.50,-0.30,"16,262,400.00",153.13,"24,902.72",0.00,0.39,0.33,,,,,
,מירון 8313- ממשלת ישראל,8183139,RF,מעלות,01/10/98,1.51,שקל חדש,5.50,-0.30,"798,000.00",156.24,"1,246.77",0.00,0.02,0.02,,,,,
,מירון 8314- ממשלת ישראל,8183147,RF,מעלות,01/11/98,1.60,שקל חדש,5.50,-0.30,"3,290,000.00",154.13,"5,070.87",0.00,0.08,0.07,,,,,
,מירון 8315- ממשלת ישראל,8183154,RF,מעלות,01/12/98,1.68,שקל חדש,5.50,-0.29,"4,102,000.00",149.63,"6,137.82",0.00,0.10,0.08,,,,,
,מירון 8316- ממשלת ישראל,8183162,RF,מעלות,01/01/99,1.76,שקל חדש,5.50,-0.30,"1,982,400.00",147.78,"2,929.62",0.00,0.05,0.04,,,,,
,מירון 8317- ממשלת ישראל,8183170,RF,מעלות,01/02/99,1.85,שקל חדש,5.50,-0.30,"1,484,000.00",147.73,"2,192.38",0.00,0.03,0.03,,,,,
,מירון 8318- ממשלת ישראל,8183188,RF,מעלות,01/03/99,1.93,שקל חדש,5.50,-0.30,"4,340,000.00",148.47,"6,443.48",0.00,0.10,0.09,,,,,
,מירון 8319- ממשלת ישראל,8183196,RF,מעלות,02/04/99,1.57,שקל חדש,5.50,-0.30,"2,255,400.00",149.74,"3,377.30",0.00,0.05,0.04,,,,,
,מירון 8320- ממשלת ישראל,8183204,RF,מעלות,02/05/99,1.65,שקל חדש,5.50,-0.31,"4,953,600.00",150.08,"7,434.58",0.00,0.12,0.10,,,,,
,מירון 8321- ממשלת ישראל,8183212,RF,מעלות,01/06/99,1.73,שקל חדש,5.50,-0.32,"2,507,400.00",149.72,"3,754.02",0.00,0.06,0.05,,,,,
,מירון 8322- ממשלת ישראל,8183220,RF,מעלות,01/07/99,1.81,שקל חדש,5.50,-0.32,"1,980,000.00",149.05,"2,951.24",0.00,0.05,0.04,,,,,
,מירון 8323- ממשלת ישראל,8183238,RF,מעלות,01/08/99,1.90,שקל חדש,5.50,-0.33,"1,814,400.00",148.68,"2,697.63",0.00,0.04,0.04,,,,,
,מירון 8324- ממשלת ישראל,8183246,RF,מעלות,01/09/99,1.98,שקל חדש,5.50,-0.32,"21,942,000.00",148.27,"32,533.84",0.00,0.52,0.43,,,,,
,מירון 8325- ממשלת ישראל,8183253,RF,מעלות,01/10/99,2.02,שקל חדש,5.50,-0.32,"1,116,000.00",151.23,"1,687.71",0.00,0.03,0.02,,,,,
,מירון 8326- ממשלת ישראל,8183261,RF,מעלות,01/11/99,2.10,שקל חדש,5.50,-0.32,"1,800,000.00",150.56,"2,710.16",0.00,0.04,0.04,,,,,
,מירון 8327- ממשלת ישראל,8183279,RF,מעלות,01/12/99,2.18,שקל חדש,5.50,-0.31,"1,332,000.00",149.58,"1,992.35",0.00,0.03,0.03,,,,,
,מירון 8328- ממשלת ישראל,8183287,RF,מעלות,03/01/00,2.27,שקל חדש,5.50,-0.31,"1,922,400.00",149.90,"2,881.73",0.00,0.05,0.04,,,,,
,מירון 8329- ממשלת ישראל,8183295,RF,מעלות,01/02/00,2.35,שקל חדש,5.50,-0.31,"792,000.00",149.94,"1,187.55",0.00,0.02,0.02,,,,,
,מירון 8332- ממשלת ישראל,8183329,RF,מעלות,01/05/00,2.14,שקל חדש,5.50,-0.31,"2,406,800.00",151.86,"3,655.02",0.00,0.06,0.05,,,,,
,מירון 8333- ממשלת ישראל,8183337,RF,מעלות,01/06/00,2.23,שקל חדש,5.50,-0.30,"1,848,000.00",151.16,"2,793.42",0.00,0.04,0.04,,,,,
,מירון 8334- ממשלת ישראל,8183345,RF,מעלות,02/07/00,2.31,שקל חדש,5.50,-0.31,"154,000.00",149.93,230.90,0.00,0.00,0.00,,,,,
,מירון 8336- ממשלת ישראל,8183360,RF,מעלות,01/09/00,2.48,שקל חדש,5.50,-0.29,"8,474,400.00",149.11,"12,636.14",0.00,0.20,0.17,,,,,
,מירון 8337- ממשלת ישראל,8183378,RF,מעלות,02/10/00,2.50,שקל חדש,5.50,-0.29,"2,728,000.00",153.57,"4,189.33",0.00,0.07,0.06,,,,,
,מירון 8338- ממשלת ישראל,8183386,RF,מעלות,01/11/00,2.59,שקל חדש,5.50,-0.29,"5,134,800.00",154.48,"7,932.32",0.00,0.13,0.11,,,,,
,מירון 8341- ממשלת ישראל,8183410,RF,מעלות,01/02/01,2.84,שקל חדש,5.50,-0.27,"1,188,000.00",153.78,"1,826.90",0.00,0.03,0.02,,,,,
,מירון 8342- ממשלת ישראל,8183428,RF,מעלות,01/03/01,2.91,שקל חדש,5.50,-0.25,"1,672,000.00",154.62,"2,585.28",0.00,0.04,0.03,,,,,
,מירון 8343- ממשלת ישראל,8183436,RF,מעלות,01/04/01,2.54,שקל חדש,5.50,-0.25,"1,560,000.00",154.76,"2,414.30",0.00,0.04,0.03,,,,,
,מירון 8344- ממשלת ישראל,8183444,RF,מעלות,01/05/01,2.62,שקל חדש,5.50,-0.25,"4,212,000.00",154.50,"6,507.49",0.00,0.10,0.09,,,,,
,מירון 8345- ממשלת ישראל,8183451,RF,מעלות,01/06/01,2.71,שקל חדש,5.50,-0.24,"4,264,000.00",153.07,"6,526.89",0.00,0.10,0.09,,,,,
,מירון 8346- ממשלת ישראל,8183469,RF,מעלות,01/07/01,2.79,שקל חדש,5.50,-0.24,"7,592,000.00",152.51,"11,578.31",0.00,0.18,0.15,,,,,
,מירון 8347- ממשלת ישראל,8183477,RF,מעלות,01/08/01,2.87,שקל חדש,5.50,-0.24,"5,699,200.00",152.10,"8,668.46",0.00,0.14,0.12,,,,,
,מירון 8348- ממשלת ישראל,8183485,RF,מעלות,02/09/01,2.96,שקל חדש,5.50,-0.22,"24,466,000.00",151.42,"37,045.27",0.00,0.59,0.49,,,,,
,מירון 8349- ממשלת ישראל,8183493,RF,מעלות,01/10/01,2.97,שקל חדש,5.50,-0.22,"7,592,000.00",154.52,"11,731.25",0.00,0.19,0.16,,,,,
,מירון 8350- ממשלת ישראל,8183501,RF,מעלות,01/11/01,3.06,שקל חדש,5.50,-0.22,"4,186,000.00",154.26,"6,457.28",0.00,0.10,0.09,,,,,
,מירון 8351- ממשלת ישראל,8183519,RF,מעלות,02/12/01,3.14,שקל חדש,5.50,-0.19,"3,640,000.00",154.00,"5,605.73",0.00,0.09,0.07,,,,,
,מירון 8352- ממשלת ישראל,8183527,RF,מעלות,01/01/02,3.22,שקל חדש,5.50,-0.19,"1,755,000.00",154.95,"2,719.30",0.00,0.04,0.04,,,,,
,מירון 8353- ממשלת ישראל,8183535,RF,מעלות,01/02/02,3.31,שקל חדש,5.50,-0.20,"2,527,200.00",155.13,"3,920.54",0.00,0.06,0.05,,,,,
,מירון 8354- ממשלת ישראל,8183543,RF,מעלות,01/03/02,3.38,שקל חדש,5.50,-0.17,"3,083,600.00",153.36,"4,729.09",0.00,0.07,0.06,,,,,
,מירון 8355- ממשלת ישראל,8183550,RF,מעלות,01/04/02,3.01,שקל חדש,5.50,-0.17,"3,510,000.00",152.18,"5,341.36",0.00,0.08,0.07,,,,,
,מירון 8356- ממשלת ישראל,8183568,RF,מעלות,01/05/02,3.09,שקל חדש,5.50,-0.18,"4,560,000.00",151.48,"6,907.63",0.00,0.11,0.09,,,,,
,מירון 8357- ממשלת ישראל,8183576,RF,מעלות,02/06/02,3.18,שקל חדש,5.50,-0.15,"4,200,000.00",149.10,"6,262.36",0.00,0.10,0.08,,,,,
,מירון 8358- ממשלת ישראל,8183584,RF,מעלות,01/07/02,3.26,שקל חדש,5.50,-0.16,"3,000,000.00",147.74,"4,432.17",0.00,0.07,0.06,,,,,
,מירון 8359- ממשלת ישראל,8183592,RF,מעלות,01/08/02,3.34,שקל חדש,5.50,-0.16,"6,000,000.00",145.86,"8,751.58",0.00,0.14,0.12,,,,,
,מירון 8360- ממשלת ישראל,8183600,RF,מעלות,01/09/02,3.42,שקל חדש,5.50,-0.13,"42,900,000.00",144.80,"62,121.18",0.00,0.98,0.83,,,,,
,מירון 8361- ממשלת ישראל,8183618,RF,מעלות,01/10/02,3.43,שקל חדש,5.50,-0.14,"4,650,000.00",148.68,"6,913.60",0.00,0.11,0.09,,,,,
,מירון 8362- ממשלת ישראל,8183626,RF,מעלות,01/11/02,3.51,שקל חדש,5.50,-0.14,"2,508,000.00",148.16,"3,715.96",0.00,0.06,0.05,,,,,
,מירון 8363- ממשלת ישראל,8183634,RF,מעלות,01/12/02,3.59,שקל חדש,5.50,-0.11,"7,860,000.00",147.09,"11,561.01",0.00,0.18,0.15,,,,,
,מירון 8364- ממשלת ישראל,8183642,RF,מעלות,01/01/03,3.68,שקל חדש,5.50,-0.11,"3,840,000.00",148.33,"5,696.01",0.00,0.09,0.08,,,,,
,מירון 8365- ממשלת ישראל,8183659,RF,מעלות,02/02/03,3.77,שקל חדש,5.50,-0.12,"2,580,000.00",148.77,"3,838.34",0.00,0.06,0.05,,,,,
,מירון 8366- ממשלת ישראל,8183667,RF,מעלות,02/03/03,3.84,שקל חדש,5.50,-0.09,"3,000,000.00",148.36,"4,450.84",0.00,0.07,0.06,,,,,
,מירון 8367- ממשלת ישראל,8183675,RF,מעלות,01/04/03,3.46,שקל חדש,5.50,-0.09,"3,740,000.00",147.80,"5,527.86",0.00,0.09,0.07,,,,,
,מירון 8368- ממשלת ישראל,8183683,RF,מעלות,02/05/03,3.55,שקל חדש,5.50,-0.10,"2,380,000.00",147.55,"3,511.61",0.00,0.06,0.05,,,,,
,מירון 8370- ממשלת ישראל,8183709,RF,מעלות,01/06/03,3.63,שקל חדש,5.50,-0.07,"4,760,000.00",147.72,"7,031.62",0.00,0.11,0.09,,,,,
,מירון 8371- ממשלת ישראל,8183717,RF,מעלות,01/07/03,3.71,שקל חדש,5.50,-0.08,"1,360,000.00",148.48,"2,019.33",0.00,0.03,0.03,,,,,
,מירון 8372- ממשלת ישראל,8183725,RF,מעלות,01/08/03,3.80,שקל חדש,5.50,-0.08,"6,276,400.00",149.39,"9,376.54",0.00,0.15,0.12,,,,,
,"סה""כ מירון",,,,,2.48,,,-0.24,"325,845,600.00",,"491,758.52",,7.79,6.55,,,,,
,"פיקדונות חשכ""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ פיקדונות חשכ""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,אחר,,,,,,,,,,,,,,,,,,,
,אגד ס.מ.ישיר 31.12.15- ממשלת ישראל,7893493,RF,מעלות,31/03/16,12.27,שקל חדש,0.00,0.81,"5,133,115,747.78",108.68,"5,578,714.47",0.00,88.41,74.26,,,,,
,"סה""כ אחר",,,,,12.27,,,0.81,"5,133,115,747.78",,"5,578,714.47",,88.41,74.26,,,,,
,"סה""כ בישראל",,,,,11.47,,,0.73,"5,610,502,347.78",,"6,310,276.37",,100.00,83.99,,,,,
,"בחו""ל",,,,,,,,,,,,,,,,,,,
,"אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"סה""כ בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,
