,מירון 8344- ממשלת ישראל,8183444,RF,מעלות,01/05/01 ,2.62,שקל חדש,5.50,-0.25,"1,924,000.00",154.50,"2,972.56",0.00,0.10,0.07,,,,,
,מירון 8345- ממשלת ישראל,8183451,RF,מעלות,01/06/01 ,2.71,שקל חדש,5.50,-0.24,"2,600,000.00",153.07,"3,979.81",0.00,0.13,0.09,,,,,
,מירון 8346- ממשלת ישראל,8183469,RF,מעלות,01/07/01 ,2.79,שקל חדש,5.50,-0.24,"2,600,000.00",152.51,"3,965.17",0.00,0.13,0.09,,,,,
,מירון 8347- ממשלת ישראל,8183477,RF,מעלות,01/08/01 ,2.87,שקל חדש,5.50,-0.24,"2,080,000.00",152.10,"3,163.67",0.00,0.10,0.07,,,,,
,מירון 8348- ממשלת ישראל,8183485,RF,מעלות,02/09/01 ,2.96,שקל חדש,5.50,-0.22,"2,600,000.00",151.42,"3,936.80",0.00,0.13,0.09,,,,,
,מירון 8349- ממשלת ישראל,8183493,RF,מעלות,01/10/01 ,2.97,שקל חדש,5.50,-0.22,"2,277,600.00",154.52,"3,519.37",0.00,0.12,0.08,,,,,
,מירון 8350- ממשלת ישראל,8183501,RF,מעלות,01/11/01 ,3.06,שקל חדש,5.50,-0.22,"3,640,000.00",154.26,"5,615.03",0.00,0.19,0.13,,,,,
,מירון 8351- ממשלת ישראל,8183519,RF,מעלות,02/12/01 ,3.14,שקל חדש,5.50,-0.19,"4,368,000.00",154.00,"6,726.88",0.00,0.22,0.16,,,,,
,מירון 8352- ממשלת ישראל,8183527,RF,מעלות,01/01/02 ,3.22,שקל חדש,5.50,-0.19,"1,716,000.00",154.95,"2,658.87",0.00,0.09,0.06,,,,,
,מירון 8353- ממשלת ישראל,8183535,RF,מעלות,01/02/02 ,3.31,שקל חדש,5.50,-0.20,"2,600,000.00",155.13,"4,033.47",0.00,0.13,0.09,,,,,
,מירון 8354- ממשלת ישראל,8183543,RF,מעלות,01/03/02 ,3.38,שקל חדש,5.50,-0.17,"2,340,000.00",153.36,"3,588.68",0.00,0.12,0.08,,,,,
,מירון 8355- ממשלת ישראל,8183550,RF,מעלות,01/04/02 ,3.01,שקל חדש,5.50,-0.17,"2,640,000.00",152.18,"4,017.44",0.00,0.13,0.09,,,,,
,מירון 8356- ממשלת ישראל,8183568,RF,מעלות,01/05/02 ,3.09,שקל חדש,5.50,-0.18,"2,580,000.00",151.48,"3,908.26",0.00,0.13,0.09,,,,,
,מירון 8357- ממשלת ישראל,8183576,RF,מעלות,02/06/02 ,3.18,שקל חדש,5.50,-0.15,"3,000,000.00",149.10,"4,473.11",0.00,0.15,0.10,,,,,
,מירון 8358- ממשלת ישראל,8183584,RF,מעלות,01/07/02 ,3.26,שקל חדש,5.50,-0.16,"900,000.00",147.74,"1,329.65",0.00,0.04,0.03,,,,,
,מירון 8359- ממשלת ישראל,8183592,RF,מעלות,01/08/02 ,3.34,שקל חדש,5.50,-0.16,"2,520,000.00",145.86,"3,675.66",0.00,0.12,0.09,,,,,
,מירון 8360- ממשלת ישראל,8183600,RF,מעלות,01/09/02 ,3.42,שקל חדש,5.50,-0.13,"4,560,000.00",144.80,"6,603.09",0.00,0.22,0.15,,,,,
,מירון 8361- ממשלת ישראל,8183618,RF,מעלות,01/10/02 ,3.43,שקל חדש,5.50,-0.14,"3,360,000.00",148.68,"4,995.63",0.00,0.16,0.12,,,,,
,מירון 8362- ממשלת ישראל,8183626,RF,מעלות,01/11/02 ,3.51,שקל חדש,5.50,-0.14,"1,200,000.00",148.16,"1,777.97",0.00,0.06,0.04,,,,,
,מירון 8363- ממשלת ישראל,8183634,RF,מעלות,01/12/02 ,3.59,שקל חדש,5.50,-0.11,"1,680,000.00",147.09,"2,471.06",0.00,0.08,0.06,,,,,
,מירון 8365- ממשלת ישראל,8183659,RF,מעלות,02/02/03 ,3.77,שקל חדש,5.50,-0.12,"3,000,000.00",148.77,"4,463.19",0.00,0.15,0.10,,,,,
,מירון 8366- ממשלת ישראל,8183667,RF,מעלות,02/03/03 ,3.84,שקל חדש,5.50,-0.09,"3,000,000.00",148.36,"4,450.84",0.00,0.15,0.10,,,,,
,מירון 8367- ממשלת ישראל,8183675,RF,מעלות,01/04/03 ,3.46,שקל חדש,5.50,-0.09,"6,120,000.00",147.80,"9,045.59",0.00,0.30,0.21,,,,,
,מירון 8370- ממשלת ישראל,8183709,RF,מעלות,01/06/03 ,3.63,שקל חדש,5.50,-0.07,"3,876,000.00",147.72,"5,725.75",0.00,0.19,0.13,,,,,
,מירון 8371- ממשלת ישראל,8183717,RF,מעלות,01/07/03 ,3.71,שקל חדש,5.50,-0.08,"3,332,000.00",148.48,"4,947.36",0.00,0.16,0.11,,,,,
,מירון 8372- ממשלת ישראל,8183725,RF,מעלות,01/08/03 ,3.80,שקל חדש,5.50,-0.08,"3,264,000.00",149.39,"4,876.21",0.00,0.16,0.11,,,,,
,"סה""כ מירון",,,,,2.46,,,-0.25,"163,833,500.00",,"248,669.66",,8.19,5.78,,,,,
,"פיקדונות חשכ""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ פיקדונות חשכ""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,אחר,,,,,,,,,,,,,,,,,,,
,הדסה ס.מ.ישיר 31.12.15- ממשלת ישראל,7893496,RF,מעלות,31/03/16,16.83,שקל חדש,0.00,0.97,"2,268,034,779.03",101.95,"2,312,349.78",0.00,76.19,53.72,,,,,
,"סה""כ אחר",,,,,16.83,,,0.97,"2,268,034,779.03",,"2,312,349.78",,76.19,53.72,,,,,
,"סה""כ בישראל",,,,,14.63,,,0.81,"2,741,326,279.03",,"3,034,898.54",,100.00,70.51,,,,,
,"בחו""ל",,,,,,,,,,,,,,,,,,,
,"אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"סה""כ בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,
