,תאריך הדיווח,31/03/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,כנגד חסכון עמיתים/מבוטחים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,0,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ כנגד חסכון עמיתים/מבוטחים",,,,,0.00,,,0.00,0.00,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מבוטחות במשכנתא או תיקי משכנתאות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,0,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ מבוטחות במשכנתא או תיקי משכנתאות",,,,,0.00,,,0.00,0.00,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מובטחות בערבות בנקאית,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,0,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ מובטחות בערבות בנקאית",,,,,0.00,,,0.00,0.00,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מובטחות בבטחונות אחרים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070013,Aa2,מידרוג,5.66,שקל חדש,5.17,1.29,"601,494.85",163.20,981.64,1.59,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070021,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"23,145.71",162.43,37.60,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070039,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"260,412.15",163.97,427.00,0.69,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070047,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"298,424.81",162.28,484.28,0.79,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070054,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"348,258.79",162.28,565.15,0.92,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070062,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"353,067.07",162.28,572.96,0.93,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070070,Aa2,מידרוג,5.66,שקל חדש,5.17,1.29,"331,610.90",163.56,542.38,0.88,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070088,Aa2,מידרוג,5.66,שקל חדש,5.17,1.29,"84,221.06",161.13,135.71,0.22,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070096,Aa2,מידרוג,5.66,שקל חדש,5.17,1.29,"1,091,531.27",159.55,"1,741.54",2.82,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070104,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"724,976.40",160.02,"1,160.11",1.88,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070112,Aa2,מידרוג,5.66,שקל חדש,5.17,1.29,"537,520.14",157.24,845.20,1.37,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070120,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"418,266.21",152.66,638.53,1.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070138,Aa2,מידרוג,5.66,שקל חדש,5.17,1.29,"520,372.14",150.27,781.96,1.27,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070146,Aa2,מידרוג,5.66,שקל חדש,5.17,1.29,"501,105.13",149.99,751.61,1.22,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070153,Aa2,מידרוג,5.66,שקל חדש,5.17,1.29,"441,512.52",149.54,660.24,1.07,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070161,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"457,737.74",150.27,687.84,1.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070179,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"324,702.11",151.92,493.29,0.80,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070187,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"195,689.19",152.99,299.38,0.49,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ג",כן,8070195,Aa2,מידרוג,5.65,שקל חדש,5.17,1.29,"196,774.12",153.45,301.95,0.49,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""א",כן,6205,AA,מעלות,6.60,שקל חדש,4.46,2.53,"6,447,062.52",128.77,"8,302.11",13.46,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ב,כן,33407,AA-,פנימי,4.69,שקל חדש,3.76,0.85,"788,769.37",116.79,921.20,1.49,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ב,כן,33571,AA-,פנימי,4.69,שקל חדש,3.76,0.85,"33,936.63",115.35,39.15,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ב",כן,6189,Aa3,מידרוג,5.90,שקל חדש,4.70,1.27,"531,524.51",145.32,772.41,1.25,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,32581,Aa3,מידרוג,7.12,שקל חדש,5.36,1.68,"667,147.55",132.02,880.77,1.43,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,32763,Aa3,מידרוג,7.18,שקל חדש,5.13,1.48,"789,527.12",130.12,"1,027.33",1.67,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,32946,Aa3,מידרוג,7.18,שקל חדש,4.98,1.62,"1,304,544.54",130.48,"1,702.17",2.76,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,33373,Aa3,מידרוג,7.24,שקל חדש,4.85,1.33,"341,572.17",129.28,441.58,0.72,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,33498,Aa3,מידרוג,7.24,שקל חדש,4.85,1.32,"222,201.12",129.36,287.44,0.47,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,33506,Aa3,מידרוג,7.24,שקל חדש,4.86,1.36,"576,140.47",129.07,743.62,1.21,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,39040,Aa3,מידרוג,7.25,שקל חדש,4.85,1.32,"447,328.87",128.04,572.76,0.93,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,39354,Aa3,מידרוג,7.14,שקל חדש,4.85,1.90,"174,890.17",122.42,214.10,0.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ב",כן,34918,Aa3,מידרוג,7.84,שקל חדש,5.35,1.94,"143,510.27",128.69,184.68,0.30,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ב",כן,36640,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"28,663.64",114.38,32.79,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ג",כן,34900,Aa3,מידרוג,7.84,שקל חדש,5.35,1.94,"172,353.02",128.69,221.80,0.36,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ג",כן,36608,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"29,966.54",114.38,34.28,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ד",כן,34777,Aa3,מידרוג,7.84,שקל חדש,5.35,1.94,"199,226.02",128.69,256.38,0.42,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ד",כן,36632,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"35,178.12",114.38,40.24,0.07,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ה",כן,36616,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"29,966.54",114.38,34.28,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ה",כן,44115,Aa3,מידרוג,7.86,שקל חדש,5.35,1.89,"158,133.98",129.18,204.28,0.33,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ו",כן,36624,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"23,452.07",114.38,26.82,0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ו",כן,44123,Aa3,מידרוג,7.86,שקל חדש,5.35,1.89,"148,832.00",129.18,192.26,0.31,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24554,A+,מעלות,7.04,שקל חדש,5.50,1.76,"2,460,850.16",135.21,"3,327.32",5.39,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24794,A+,מעלות,7.12,שקל חדש,5.50,1.37,"273,594.36",134.25,367.30,0.60,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24828,A+,מעלות,7.11,שקל חדש,5.50,1.41,"121,325.36",134.32,162.96,0.26,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24851,A+,מעלות,7.11,שקל חדש,5.50,1.44,"34,979.26",132.54,46.36,0.08,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24869,A+,מעלות,7.06,שקל חדש,5.50,1.67,"308,122.61",131.26,404.44,0.66,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,28415,A+,מעלות,6.99,שקל חדש,5.50,2.04,"42,228.40",127.98,54.04,0.09,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,28449,A+,מעלות,6.99,שקל חדש,5.50,2.05,"69,569.66",127.84,88.94,0.14,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,28464,A+,מעלות,6.97,שקל חדש,5.50,2.14,"61,096.17",127.09,77.65,0.13,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,28498,A+,מעלות,6.96,שקל חדש,5.50,2.21,"190,477.72",126.47,240.90,0.39,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33084,A+,מעלות,7.11,שקל חדש,5.59,1.37,"95,859.98",136.60,130.94,0.21,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33241,A+,מעלות,7.10,שקל חדש,5.55,1.43,"211,090.27",135.78,286.62,0.46,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33266,A+,מעלות,7.10,שקל חדש,5.66,1.38,"98,361.20",137.24,134.99,0.22,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33290,A+,מעלות,7.11,שקל חדש,5.53,1.40,"362,714.57",135.94,493.07,0.80,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33357,A+,מעלות,7.12,שקל חדש,5.50,1.38,"148,687.14",134.17,199.49,0.32,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,34488,A+,מעלות,7.12,שקל חדש,5.50,1.35,"152,991.82",133.37,204.05,0.33,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,34835,A+,מעלות,7.02,שקל חדש,5.50,1.90,"169,926.16",129.24,219.61,0.36,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,34850,A+,מעלות,7.01,שקל חדש,5.50,1.96,"115,299.48",128.68,148.37,0.24,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,44131,A+,מעלות,7.03,שקל חדש,5.50,1.85,"83,978.66",129.67,108.90,0.18,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,44164,A+,מעלות,7.01,שקל חדש,5.50,1.92,"263,415.03",129.03,339.88,0.55,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54015,A+,מעלות,6.94,שקל חדש,5.50,2.30,"139,374.12",125.70,175.19,0.28,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54023,A+,מעלות,6.92,שקל חדש,5.50,2.40,"67,957.89",124.91,84.89,0.14,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54031,A+,מעלות,6.91,שקל חדש,5.50,2.45,"17,550.81",124.48,21.85,0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54049,A+,מעלות,6.88,שקל חדש,5.50,2.64,"199,671.56",122.85,245.30,0.40,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54056,A+,מעלות,6.82,שקל חדש,5.50,2.93,"38,620.19",120.49,46.53,0.08,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54064,A+,מעלות,6.81,שקל חדש,5.50,3.00,"37,171.70",119.94,44.58,0.07,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54072,A+,מעלות,6.75,שקל חדש,5.50,3.32,"74,029.32",117.45,86.95,0.14,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54080,A+,מעלות,6.63,שקל חדש,5.50,3.99,"46,606.44",112.47,52.42,0.08,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54098,A+,מעלות,6.59,שקל חדש,5.50,4.20,"26,204.14",110.98,29.08,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54106,A+,מעלות,6.68,שקל חדש,5.50,3.70,"77,903.20",114.64,89.31,0.14,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54114,A+,מעלות,6.66,שקל חדש,5.50,3.80,"30,576.95",113.88,34.82,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54122,A+,מעלות,6.80,שקל חדש,5.50,3.03,"203,535.62",119.74,243.71,0.40,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54130,A+,מעלות,6.75,שקל חדש,5.50,3.32,"397,589.12",117.43,466.89,0.76,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם כ""ד",כן,33878,A,מעלות,4.14,שקל חדש,4.60,1.79,"835,000.00",113.39,946.81,1.53,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם כ""ה",לא,24802,A,פנימי,5.40,שקל חדש,4.10,2.26,"900,000.00",111.80,"1,006.20",1.63,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ט",כן,32540,A2,מידרוג,8.74,שקל חדש,5.01,2.31,"1,708,439.92",132.16,"2,257.87",3.66,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ה,כן,28365,BBB+,פנימי,4.07,שקל חדש,4.50,1.37,"277,637.46",114.22,317.12,0.51,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם כ',לא,8144,BBB,פנימי,4.82,שקל חדש,4.40,1.91,"669,722.59",114.14,764.42,1.24,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם כ',לא,8151,BBB,פנימי,4.82,שקל חדש,4.40,1.91,"684,496.33",114.14,781.28,1.27,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם כ',לא,8169,BBB,פנימי,4.82,שקל חדש,4.40,1.90,"295,781.08",114.48,338.61,0.55,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""א",כן,37580,0,לא מדורג,9.61,שקל חדש,4.50,3.92,"4,254,232.18",105.44,"4,485.66",7.27,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,34470,0,לא מדורג,10.44,שקל חדש,2.70,1.08,"118,231.54",117.65,139.10,0.23,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37044,0,לא מדורג,10.32,שקל חדש,2.70,1.30,"254,646.76",115.39,293.84,0.48,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37085,0,לא מדורג,10.28,שקל חדש,2.70,1.39,"282,217.02",114.32,322.63,0.52,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37093,0,לא מדורג,10.53,שקל חדש,2.45,1.02,"289,841.78",115.55,334.91,0.54,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37150,0,לא מדורג,10.65,שקל חדש,2.20,0.92,"211,730.24",114.02,241.41,0.39,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37184,0,לא מדורג,10.67,שקל חדש,2.20,0.85,"233,771.45",114.90,268.60,0.44,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37226,0,לא מדורג,10.64,שקל חדש,2.20,0.94,"241,749.84",113.87,275.28,0.45,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37234,0,לא מדורג,10.66,שקל חדש,2.20,0.90,"254,541.99",114.30,290.94,0.47,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37283,0,לא מדורג,10.69,שקל חדש,2.20,0.71,"242,245.92",117.04,283.52,0.46,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37317,0,לא מדורג,10.72,שקל חדש,2.20,0.72,"293,045.12",116.52,341.46,0.55,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37358,0,לא מדורג,10.59,שקל חדש,2.20,0.99,"260,813.32",113.63,296.36,0.48,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37374,0,לא מדורג,10.58,שקל חדש,2.05,1.15,"266,901.81",110.03,293.67,0.48,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37432,0,לא מדורג,10.57,שקל חדש,2.05,1.18,"227,573.63",109.74,249.74,0.40,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,37515,0,לא מדורג,10.51,שקל חדש,2.05,1.34,"228,277.69",107.89,246.29,0.40,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,52399,0,לא מדורג,10.57,שקל חדש,2.05,1.18,"201,938.82",109.75,221.63,0.36,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,60387801,0,לא מדורג,9.49,דולר אמריקאי,3.08,2.76,"73,188.61",104.23,287.29,0.47,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,63743,0,לא מדורג,10.71,שקל חדש,2.05,0.80,"234,838.75",114.20,268.19,0.43,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,63776,0,לא מדורג,10.62,שקל חדש,2.05,1.04,"278,978.23",111.31,310.53,0.50,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ג",כן,63834,0,לא מדורג,0.25,שקל חדש,2.05,0.38,"53,629.00",100.42,53.85,0.09,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ מובטחות בבטחונות אחרים",,,,,7.05,,,1.92,"41,499,579.70",,"53,815.40",87.24,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מובטחות בשיעבוד כלי רכב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,0,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ מובטחות בשיעבוד כלי רכב",,,,,0.00,,,0.00,0.00,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,הלוואות לסוכנים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מובטחות בתזרים עמלות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,0,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ מובטחות בתזרים עמלות",,,,,0.00,,,0.00,0.00,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
