,מירון 8314- ממשלת ישראל,8183147,RF,מעלות,01/11/98,1.60,שקל חדש,5.50,-0.30,"36,680,000.00",154.13,"56,534.76",0.00,0.19,0.10,,,,,
,מירון 8315- ממשלת ישראל,8183154,RF,מעלות,01/12/98,1.68,שקל חדש,5.50,-0.29,"39,480,000.00",149.63,"59,073.88",0.00,0.20,0.10,,,,,
,מירון 8316- ממשלת ישראל,8183162,RF,מעלות,01/01/99,1.76,שקל חדש,5.50,-0.30,"35,420,000.00",147.78,"52,344.11",0.00,0.17,0.09,,,,,
,מירון 8317- ממשלת ישראל,8183170,RF,מעלות,01/02/99,1.85,שקל חדש,5.50,-0.30,"70,840,000.00",147.73,"104,655.07",0.00,0.35,0.18,,,,,
,מירון 8318- ממשלת ישראל,8183188,RF,מעלות,01/03/99,1.93,שקל חדש,5.50,-0.30,"52,640,000.00",148.47,"78,153.19",0.00,0.26,0.14,,,,,
,מירון 8319- ממשלת ישראל,8183196,RF,מעלות,02/04/99,1.57,שקל חדש,5.50,-0.30,"26,280,000.00",149.74,"39,352.37",0.00,0.13,0.07,,,,,
,מירון 8320- ממשלת ישראל,8183204,RF,מעלות,02/05/99,1.65,שקל חדש,5.50,-0.31,"49,320,000.00",150.08,"74,021.66",0.00,0.24,0.13,,,,,
,מירון 8321- ממשלת ישראל,8183212,RF,מעלות,01/06/99,1.73,שקל חדש,5.50,-0.32,"35,640,000.00",149.72,"53,359.30",0.00,0.18,0.09,,,,,
,מירון 8322- ממשלת ישראל,8183220,RF,מעלות,01/07/99,1.81,שקל חדש,5.50,-0.32,"25,560,000.00",149.05,"38,097.86",0.00,0.13,0.07,,,,,
,מירון 8323- ממשלת ישראל,8183238,RF,מעלות,01/08/99,1.90,שקל חדש,5.50,-0.33,"23,760,000.00",148.68,"35,326.15",0.00,0.12,0.06,,,,,
,מירון 8324- ממשלת ישראל,8183246,RF,מעלות,01/09/99,1.98,שקל חדש,5.50,-0.32,"52,560,000.00",148.27,"77,931.75",0.00,0.26,0.14,,,,,
,מירון 8325- ממשלת ישראל,8183253,RF,מעלות,01/10/99,2.02,שקל חדש,5.50,-0.32,"29,880,000.00",151.23,"45,186.99",0.00,0.15,0.08,,,,,
,מירון 8326- ממשלת ישראל,8183261,RF,מעלות,01/11/99,2.10,שקל חדש,5.50,-0.32,"7,200,000.00",150.56,"10,840.64",0.00,0.04,0.02,,,,,
,מירון 8327- ממשלת ישראל,8183279,RF,מעלות,01/12/99,2.18,שקל חדש,5.50,-0.31,"33,480,000.00",149.58,"50,077.93",0.00,0.17,0.09,,,,,
,מירון 8328- ממשלת ישראל,8183287,RF,מעלות,03/01/00,2.27,שקל חדש,5.50,-0.31,"114,480,000.00",149.90,"171,608.51",0.00,0.57,0.30,,,,,
,מירון 8329- ממשלת ישראל,8183295,RF,מעלות,01/02/00,2.35,שקל חדש,5.50,-0.31,"79,200,000.00",149.94,"118,755.22",0.00,0.39,0.21,,,,,
,מירון 8330- ממשלת ישראל,8183303,RF,מעלות,01/03/00,2.43,שקל חדש,5.50,-0.30,"82,800,000.00",150.65,"124,740.75",0.00,0.41,0.22,,,,,
,מירון 8331- ממשלת ישראל,8183311,RF,מעלות,02/04/00,2.06,שקל חדש,5.50,-0.31,"78,760,000.00",151.38,"119,227.83",0.00,0.39,0.21,,,,,
,מירון 8332- ממשלת ישראל,8183329,RF,מעלות,01/05/00,2.14,שקל חדש,5.50,-0.31,"42,240,000.00",151.86,"64,146.55",0.00,0.21,0.11,,,,,
,מירון 8333- ממשלת ישראל,8183337,RF,מעלות,01/06/00,2.23,שקל חדש,5.50,-0.30,"56,320,000.00",151.16,"85,132.83",0.00,0.28,0.15,,,,,
,מירון 8334- ממשלת ישראל,8183345,RF,מעלות,02/07/00,2.31,שקל חדש,5.50,-0.31,"35,200,000.00",149.93,"52,776.90",0.00,0.17,0.09,,,,,
,מירון 8335- ממשלת ישראל,8183352,RF,מעלות,01/08/00,2.39,שקל חדש,5.50,-0.31,"68,200,000.00",149.56,"102,001.57",0.00,0.34,0.18,,,,,
,מירון 8336- ממשלת ישראל,8183360,RF,מעלות,01/09/00,2.48,שקל חדש,5.50,-0.29,"8,800,000.00",149.11,"13,121.64",0.00,0.04,0.02,,,,,
,מירון 8337- ממשלת ישראל,8183378,RF,מעלות,02/10/00,2.50,שקל חדש,5.50,-0.29,"22,000,000.00",153.57,"33,784.95",0.00,0.11,0.06,,,,,
,מירון 8338- ממשלת ישראל,8183386,RF,מעלות,01/11/00,2.59,שקל חדש,5.50,-0.29,"62,480,000.00",154.48,"96,520.06",0.00,0.32,0.17,,,,,
,מירון 8339- ממשלת ישראל,8183394,RF,מעלות,01/12/00,2.67,שקל חדש,5.50,-0.27,"17,600,000.00",153.55,"27,025.43",0.00,0.09,0.05,,,,,
,מירון 8340- ממשלת ישראל,8183402,RF,מעלות,01/01/01,2.75,שקל חדש,5.50,-0.27,"27,280,000.00",153.59,"41,900.56",0.00,0.14,0.07,,,,,
,מירון 8341- ממשלת ישראל,8183410,RF,מעלות,01/02/01,2.84,שקל חדש,5.50,-0.27,"39,600,000.00",153.78,"60,896.70",0.00,0.20,0.11,,,,,
,מירון 8342- ממשלת ישראל,8183428,RF,מעלות,01/03/01,2.91,שקל חדש,5.50,-0.25,"66,000,000.00",154.62,"102,050.62",0.00,0.34,0.18,,,,,
,מירון 8343- ממשלת ישראל,8183436,RF,מעלות,01/04/01,2.54,שקל חדש,5.50,-0.25,"99,840,000.00",154.76,"154,514.95",0.00,0.51,0.27,,,,,
,מירון 8344- ממשלת ישראל,8183444,RF,מעלות,01/05/01,2.62,שקל חדש,5.50,-0.25,"98,800,000.00",154.50,"152,644.84",0.00,0.50,0.27,,,,,
,מירון 8345- ממשלת ישראל,8183451,RF,מעלות,01/06/01,2.71,שקל חדש,5.50,-0.24,"72,800,000.00",153.07,"111,434.68",0.00,0.37,0.20,,,,,
,מירון 8346- ממשלת ישראל,8183469,RF,מעלות,01/07/01,2.79,שקל חדש,5.50,-0.24,"67,600,000.00",152.51,"103,094.52",0.00,0.34,0.18,,,,,
,מירון 8347- ממשלת ישראל,8183477,RF,מעלות,01/08/01,2.87,שקל חדש,5.50,-0.24,"62,400,000.00",152.10,"94,910.13",0.00,0.31,0.17,,,,,
,מירון 8348- ממשלת ישראל,8183485,RF,מעלות,02/09/01,2.96,שקל חדש,5.50,-0.22,"88,400,000.00",151.42,"133,851.15",0.00,0.44,0.24,,,,,
,מירון 8349- ממשלת ישראל,8183493,RF,מעלות,01/10/01,2.97,שקל חדש,5.50,-0.22,"52,000,000.00",154.52,"80,351.02",0.00,0.27,0.14,,,,,
,מירון 8350- ממשלת ישראל,8183501,RF,מעלות,01/11/01,3.06,שקל חדש,5.50,-0.22,"62,400,000.00",154.26,"96,257.66",0.00,0.32,0.17,,,,,
,מירון 8351- ממשלת ישראל,8183519,RF,מעלות,02/12/01,3.14,שקל חדש,5.50,-0.19,"20,800,000.00",154.00,"32,032.76",0.00,0.11,0.06,,,,,
,מירון 8352- ממשלת ישראל,8183527,RF,מעלות,01/01/02,3.22,שקל חדש,5.50,-0.19,"137,800,000.00",154.95,"213,515.59",0.00,0.71,0.38,,,,,
,מירון 8353- ממשלת ישראל,8183535,RF,מעלות,01/02/02,3.31,שקל חדש,5.50,-0.20,"132,600,000.00",155.13,"205,707.14",0.00,0.68,0.36,,,,,
,מירון 8354- ממשלת ישראל,8183543,RF,מעלות,01/03/02,3.38,שקל חדש,5.50,-0.17,"104,000,000.00",153.36,"159,497.02",0.00,0.53,0.28,,,,,
,מירון 8355- ממשלת ישראל,8183550,RF,מעלות,01/04/02,3.01,שקל חדש,5.50,-0.17,"54,000,000.00",152.18,"82,174.84",0.00,0.27,0.14,,,,,
,מירון 8356- ממשלת ישראל,8183568,RF,מעלות,01/05/02,3.09,שקל חדש,5.50,-0.18,"60,000,000.00",151.48,"90,889.86",0.00,0.30,0.16,,,,,
,מירון 8357- ממשלת ישראל,8183576,RF,מעלות,02/06/02,3.18,שקל חדש,5.50,-0.15,"102,000,000.00",149.10,"152,085.89",0.00,0.50,0.27,,,,,
,מירון 8358- ממשלת ישראל,8183584,RF,מעלות,01/07/02,3.26,שקל חדש,5.50,-0.16,"33,000,000.00",147.74,"48,753.89",0.00,0.16,0.09,,,,,
,מירון 8359- ממשלת ישראל,8183592,RF,מעלות,01/08/02,3.34,שקל חדש,5.50,-0.16,"96,000,000.00",145.86,"140,025.29",0.00,0.46,0.25,,,,,
,מירון 8360- ממשלת ישראל,8183600,RF,מעלות,01/09/02,3.42,שקל חדש,5.50,-0.13,"96,000,000.00",144.80,"139,012.44",0.00,0.46,0.25,,,,,
,מירון 8361- ממשלת ישראל,8183618,RF,מעלות,01/10/02,3.43,שקל חדש,5.50,-0.14,"6,000,000.00",148.68,"8,920.77",0.00,0.03,0.02,,,,,
,מירון 8365- ממשלת ישראל,8183659,RF,מעלות,02/02/03,3.77,שקל חדש,5.50,-0.12,"12,000,000.00",148.77,"17,852.75",0.00,0.06,0.03,,,,,
,מירון 8367- ממשלת ישראל,8183675,RF,מעלות,01/04/03,3.46,שקל חדש,5.50,-0.09,"95,200,000.00",147.80,"140,709.19",0.00,0.46,0.25,,,,,
,מירון 8368- ממשלת ישראל,8183683,RF,מעלות,02/05/03,3.55,שקל חדש,5.50,-0.10,"108,800,000.00",147.55,"160,530.88",0.00,0.53,0.28,,,,,
,מירון 8370- ממשלת ישראל,8183709,RF,מעלות,01/06/03,3.63,שקל חדש,5.50,-0.07,"54,400,000.00",147.72,"80,361.34",0.00,0.27,0.14,,,,,
,מירון 8371- ממשלת ישראל,8183717,RF,מעלות,01/07/03,3.71,שקל חדש,5.50,-0.08,"367,200,000.00",148.48,"545,218.87",0.00,1.80,0.96,,,,,
,מירון 8372- ממשלת ישראל,8183725,RF,מעלות,01/08/03,3.80,שקל חדש,5.50,-0.08,"265,200,000.00",149.39,"396,191.71",0.00,1.31,0.70,,,,,
,"סה""כ מירון",,,,,2.64,,,-0.23,"4,215,273,336.00",,"6,388,908.82",,21.10,11.27,,,,,
,"פיקדונות חשכ""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ פיקדונות חשכ""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,אחר,,,,,,,,,,,,,,,,,,,
,מקפת ס.מ.ישיר 31.12.15- ממשלת ישראל,7893491,RF,מעלות,31/03/16,16.67,שקל חדש,0.00,0.95,"15,512,324,090.10",102.46,"15,893,746.72",0.00,52.48,28.03,,,,,
,"סה""כ אחר",,,,,16.67,,,0.95,"15,512,324,090.10",,"15,893,746.72",,52.48,28.03,,,,,
,"סה""כ בישראל",,,,,12.12,,,0.62,"24,895,068,426.10",,"30,283,627.56",,100.00,53.40,,,,,
,"בחו""ל",,,,,,,,,,,,,,,,,,,
,"אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"סה""כ בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,
