,תאריך הדיווח,31/03/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,33373,Aa3,מידרוג,7.24,שקל חדש,4.85,1.33,"17,078,608.76",129.28,"22,079.23",0.41,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,33498,Aa3,מידרוג,7.24,שקל חדש,4.85,1.32,"11,110,055.92",129.36,"14,371.97",0.26,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,33506,Aa3,מידרוג,7.24,שקל חדש,4.86,1.36,"28,807,023.81",129.07,"37,181.23",0.69,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,39040,Aa3,מידרוג,7.25,שקל חדש,4.85,1.32,"22,366,443.25",128.04,"28,637.99",0.53,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם מ',כן,39354,Aa3,מידרוג,7.14,שקל חדש,4.85,1.90,"8,744,508.65",122.42,"10,705.03",0.20,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ב",כן,34918,Aa3,מידרוג,7.84,שקל חדש,5.35,1.94,"8,610,615.95",128.69,"11,081.00",0.20,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ב",כן,36640,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"1,691,100.31",114.38,"1,934.28",0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ג",כן,34900,Aa3,מידרוג,7.84,שקל חדש,5.35,1.94,"10,341,181.30",128.69,"13,308.07",0.25,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ג",כן,36608,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"1,767,968.32",114.38,"2,022.20",0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ד",כן,34777,Aa3,מידרוג,7.84,שקל חדש,5.35,1.94,"11,953,561.14",128.69,"15,383.04",0.28,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ד",כן,36632,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"2,074,713.29",114.38,"2,373.06",0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ה",כן,36616,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"1,767,968.32",114.38,"2,022.20",0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ה",כן,44115,Aa3,מידרוג,7.86,שקל חדש,5.35,1.89,"9,488,038.87",129.18,"12,256.65",0.23,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ו",כן,36624,Aa3,מידרוג,7.50,שקל חדש,5.35,3.51,"1,383,626.70",114.38,"1,582.59",0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ו",כן,44123,Aa3,מידרוג,7.86,שקל חדש,5.35,1.89,"8,929,919.83",129.18,"11,535.67",0.21,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ח",כן,60615184,Aa3,מידרוג,6.57,דולר אמריקאי,4.61,4.07,"37,500,000.00",104.39,"147,424.78",2.72,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ח",כן,60615192,Aa3,מידרוג,3.58,דולר אמריקאי,4.61,2.57,"4,557,341.80",102.88,"17,657.24",0.33,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם מ""ח",כן,60615515,Aa3,מידרוג,3.59,דולר אמריקאי,4.61,4.31,"24,739,853.10",101.53,"94,595.79",1.74,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ס""ב",לא,36723,Aa3,מידרוג,7.61,שקל חדש,3.50,2.37,"66,002,051.85",108.79,"71,803.63",1.32,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם כ""ו",לא,20875,A+,מעלות,4.33,שקל חדש,4.25,3.31,"150,000,000.00",104.19,"156,285.00",2.88,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24554,A+,מעלות,7.04,שקל חדש,5.50,1.76,"92,281,905.10",135.21,"124,774.36",2.30,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24794,A+,מעלות,7.12,שקל חדש,5.50,1.37,"10,259,786.61",134.25,"13,773.76",0.25,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24828,A+,מעלות,7.11,שקל חדש,5.50,1.41,"4,549,707.62",134.32,"6,111.17",0.11,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24851,A+,מעלות,7.11,שקל חדש,5.50,1.44,"1,311,724.41",132.54,"1,738.56",0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,24869,A+,מעלות,7.06,שקל חדש,5.50,1.67,"11,554,596.75",131.26,"15,166.56",0.28,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,28415,A+,מעלות,6.99,שקל חדש,5.50,2.04,"1,583,573.81",127.98,"2,026.66",0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,28449,A+,מעלות,6.99,שקל חדש,5.50,2.05,"2,608,861.75",127.84,"3,335.17",0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,28464,A+,מעלות,6.97,שקל חדש,5.50,2.14,"2,291,095.75",127.09,"2,911.75",0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,28498,A+,מעלות,6.96,שקל חדש,5.50,2.21,"7,142,905.37",126.47,"9,033.63",0.17,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33084,A+,מעלות,7.11,שקל חדש,5.59,1.37,"3,594,755.07",136.60,"4,910.44",0.09,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33241,A+,מעלות,7.10,שקל חדש,5.55,1.43,"7,915,878.79",135.78,"10,748.18",0.20,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33266,A+,מעלות,7.10,שקל חדש,5.66,1.38,"3,688,563.57",137.24,"5,062.18",0.09,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33290,A+,מעלות,7.11,שקל חדש,5.53,1.40,"13,601,876.92",135.94,"18,490.39",0.34,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,33357,A+,מעלות,7.12,שקל חדש,5.50,1.38,"5,575,762.63",134.17,"7,481.00",0.14,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,34488,A+,מעלות,7.12,שקל חדש,5.50,1.35,"5,737,178.94",133.37,"7,651.68",0.14,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,34835,A+,מעלות,7.02,שקל חדש,5.50,1.90,"6,372,218.61",129.24,"8,235.46",0.15,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,34850,A+,מעלות,7.01,שקל חדש,5.50,1.96,"4,323,748.82",128.68,"5,563.80",0.10,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,44131,A+,מעלות,7.03,שקל חדש,5.50,1.85,"3,149,201.58",129.67,"4,083.57",0.08,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,44164,A+,מעלות,7.01,שקל חדש,5.50,1.92,"9,878,077.12",129.03,"12,745.68",0.23,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54015,A+,מעלות,6.94,שקל חדש,5.50,2.30,"5,226,514.27",125.70,"6,569.73",0.12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54023,A+,מעלות,6.92,שקל חדש,5.50,2.40,"2,548,427.34",124.91,"3,183.24",0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54031,A+,מעלות,6.91,שקל חדש,5.50,2.45,"658,141.74",124.48,819.25,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54049,A+,מעלות,6.88,שקל חדש,5.50,2.64,"7,487,694.63",122.85,"9,198.63",0.17,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54056,A+,מעלות,6.82,שקל חדש,5.50,2.93,"1,448,271.60",120.49,"1,745.02",0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54064,A+,מעלות,6.81,שקל חדש,5.50,3.00,"1,393,949.32",119.94,"1,671.90",0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54072,A+,מעלות,6.75,שקל חדש,5.50,3.32,"2,776,110.35",117.45,"3,260.54",0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54080,A+,מעלות,6.63,שקל חדש,5.50,3.99,"1,747,755.52",112.47,"1,965.70",0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54098,A+,מעלות,6.59,שקל חדש,5.50,4.20,"982,666.76",110.98,"1,090.56",0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54106,A+,מעלות,6.68,שקל חדש,5.50,3.70,"2,921,386.59",114.64,"3,349.08",0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54114,A+,מעלות,6.66,שקל חדש,5.50,3.80,"1,146,633.89",113.88,"1,305.79",0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54122,A+,מעלות,6.80,שקל חדש,5.50,3.03,"7,632,592.62",119.74,"9,139.27",0.17,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ה",כן,54130,A+,מעלות,6.75,שקל חדש,5.50,3.32,"14,909,587.26",117.43,"17,508.33",0.32,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ו",כן,53702,A1,מידרוג,7.04,שקל חדש,2.48,2.63,"256,984,891.79",99.13,"254,749.12",4.69,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ד",לא,21097,A+,פנימי,6.10,שקל חדש,3.45,2.62,"122,062,500.00",105.24,"128,458.58",2.37,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ה",כן,36228,A1,מידרוג,11.35,שקל חדש,4.50,2.21,"19,137,281.46",113.36,"21,694.02",0.40,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ה",כן,36251,A1,מידרוג,11.37,שקל חדש,4.50,2.04,"3,754,530.38",115.59,"4,339.86",0.08,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ה",כן,80507,A1,מידרוג,11.31,שקל חדש,4.50,2.44,"13,749,771.35",110.57,"15,203.12",0.28,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ה",כן,80556,A1,מידרוג,11.34,שקל חדש,4.50,2.27,"12,937,021.16",112.66,"14,574.85",0.27,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ה",כן,80572,A1,מידרוג,11.33,שקל חדש,4.50,2.31,"6,874,789.65",112.07,"7,704.58",0.14,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ה",כן,80630,A1,מידרוג,11.28,שקל חדש,4.50,2.62,"11,904,992.18",108.37,"12,901.44",0.24,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם נ""ה",כן,80655,A1,מידרוג,11.22,שקל חדש,4.50,3.07,"14,139,056.17",103.20,"14,591.51",0.27,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ס""ז",לא,60402476,A+,מעלות,2.22,אירו,2.75,3.25,"18,000,000.00",99.56,"76,801.38",1.42,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ד,לא,28035,A,פנימי,0.16,שקל חדש,4.00,0.89,"6,090,144.34",100.69,"6,132.17",0.11,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ד,לא,36814,A,פנימי,0.71,שקל חדש,3.60,2.26,"25,254,869.89",101.09,"25,530.15",0.47,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ו,כן,24703,A,פנימי,3.50,שקל חדש,5.25,5.20,"81,227,668.29",103.63,"84,176.23",1.55,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ו,כן,76216,A,פנימי,5.26,שקל חדש,3.10,3.11,"10,035,332.00",100.86,"10,121.64",0.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ז,כן,24711,A,פנימי,3.50,שקל חדש,5.25,5.20,"51,147,153.02",103.63,"53,003.79",0.98,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ח,כן,24661,A,פנימי,3.50,שקל חדש,5.25,5.20,"13,530,950.51",103.63,"14,022.12",0.26,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,גורם ח,כן,27631,A,פנימי,5.26,שקל חדש,3.10,3.11,"38,134,260.00",100.86,"38,462.21",0.71,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם כ""ד",כן,33878,A,מעלות,4.14,שקל חדש,4.60,1.79,"50,100,000.00",113.39,"56,808.39",1.05,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם כ""ה",לא,24802,A,פנימי,5.40,שקל חדש,4.10,2.26,"66,600,000.00",111.80,"74,458.80",1.37,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ל""ט",כן,32540,A2,מידרוג,8.74,שקל חדש,5.01,2.31,"98,909,693.62",132.16,"130,719.05",2.41,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ס""ב",לא,36418,A,מעלות,2.14,שקל חדש,120.55,3.12,"77,250,000.00",115.65,"89,339.63",1.65,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ס""ב",לא,36426,A,מעלות,2.14,שקל חדש,106.86,2.87,"12,750,000.00",116.47,"14,849.93",0.27,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ס""ה",לא,74005504,A,פנימי,0.00,שקל חדש,0.25,0.00,"187,500,000.00",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גורם ס""ו",לא,5009,A,פנימי,16.67,שקל חדש,2.40,2.31,"5,576,755.00",102.32,"5,706.14",0.11,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
