,בינלאומי כתב התחיבות ה- בינלאומי,1105576,TASE,,593,בנקים,AA,מעלות,10/06/07,0.69,שקל חדש,3.85,0.22,"1,695,901.00",122.89,"2,084.09",0.23,0.08,0.00,,
,בינלאומי כתב התחיבות ו- בינלאומי,1110279,TASE,,593,בנקים,Aa3,מידרוג,26/10/15,1.01,שקל חדש,4.30,0.41,"206,287.81",119.43,246.37,0.29,0.01,0.00,,
,גב ים ו- גב ים,7590128,TASE,,759,"נדל""ן ובינוי",AA-,מעלות,25/08/15,6.52,שקל חדש,4.75,1.96,"198,202.00",142.24,281.92,0.02,0.01,0.00,,
,דסקונט כ.התחייבות ח- דיסקונט,7480072,TASE,,691,בנקים,AA-,מעלות,15/09/08,0.94,שקל חדש,4.29,0.05,"9,575,177.01",119.62,"11,453.83",3.37,0.46,0.01,,
,הראל הנפק אגח ט- הראל מימון והנפקות,1134030,TASE,,8433,ביטוח,AA-,מעלות,13/01/15,8.71,שקל חדש,2.40,2.34,"27,782,775.00",101.25,"28,130.06",16.33,1.12,0.01,,
,הראל הנפק אגח י- הראל מימון והנפקות,1134048,TASE,,8433,ביטוח,AA-,מעלות,13/01/15,9.48,שקל חדש,2.40,2.50,"29,524,620.00",99.83,"29,474.43",17.35,1.18,0.02,,
,הראל ו - הראל חברה לביטוח,1126069,TASE,,1175,ביטוח,AA-,מעלות,18/05/12,6.33,שקל חדש,3.85,1.58,"30,570,501.00",118.29,"36,161.85",12.76,1.44,0.02,,
,הראל ז - הראל חברה לביטוח,1126077,TASE,,1175,ביטוח,AA-,מעלות,10/04/12,7.10,שקל חדש,3.85,1.79,"8,170,905.00",118.56,"9,687.42",3.27,0.39,0.01,,
,כ.ביטוח ט ה.משני- כלל חברה לביטוח,1136050,TASE,,224,ביטוח,Aa3,מידרוג,29/07/15,8.38,שקל חדש,2.48,2.11,"2,372,009.00",103.58,"2,456.93",0.92,0.10,0.00,,
,פניקס הון אגח ה- הפניקס חברה לביטוח,1135417,TASE,,767,ביטוח,Aa3,מידרוג,29/04/15,9.38,שקל חדש,2.25,2.48,"67,856,730.00",98.96,"67,151.02",17.61,2.68,0.03,,
,איגוד כ.התחייבות ב- אגוד,1101005,TASE,,722,בנקים,A1,מידרוג,30/12/07,0.80,שקל חדש,4.30,0.34,"7,325,075.47",123.42,"9,040.61",7.13,0.36,0.00,,
,איגוד כ.התחייבות נדחה יט- אגוד,1124080,TASE,,722,בנקים,A1,מידרוג,04/07/11,3.92,שקל חדש,4.15,0.61,"10,952,597.00",120.04,"13,147.50",3.64,0.52,0.01,,
,דיסקונט הון משני עליון 1- דיסקונט,7480098,TASE,,691,בנקים,A+,מעלות,16/04/09,3.62,שקל חדש,6.40,1.10,"19,648,844.00",136.00,"26,722.43",1.57,1.07,0.01,,
,שכון ובינוי 5- שיכון ובינוי,1125210,TASE,,1068,"נדל""ן ובינוי",A+,מעלות,01/01/12,3.43,שקל חדש,5.50,2.10,"52,488,349.00",115.14,"60,435.09",5.94,2.41,0.03,,
,גזית גלוב ד- גזית גלוב,1260397,TASE,,126,"נדל""ן ובינוי",A,פנימי,21/09/06,3.82,שקל חדש,5.10,1.92,"48,808,507.00",131.06,"63,968.43",2.36,2.55,0.03,,
,נורסטאר ט- נורסטאר החזקות אינכ,7230303,TASE,,723,"נדל""ן ובינוי",A,פנימי,05/04/12,2.91,שקל חדש,4.70,1.69,"20,452,048.00",118.40,"24,215.22",5.45,0.97,0.01,,
,אשדר חברה לבנין סדרה א- אשדר,1104330,TASE,,8240,"נדל""ן ובינוי",A3,מידרוג,03/06/07,2.07,שקל חדש,4.85,1.43,"239,811.28",129.47,310.48,0.07,0.01,0.00,,
,דיסקונט הון ראשוני מורכב 1- דיסקונט,6910095,TASE,,691,בנקים,A-,מעלות,11/06/07,5.10,שקל חדש,5.10,1.79,"75,594,657.00",140.11,"105,915.67",6.59,4.23,0.05,,
,החברה לישראל 7- החברה לישראל,5760160,TASE,,576,השקעות ואחזקות,A-,פנימי,10/02/16,2.80,שקל חדש,4.70,1.80,"24,409,494.00",128.92,"31,468.72",0.99,1.26,0.02,,
,חשמל אגח 27- חברת החשמל,6000210,TASE,,600,שירותים,A-,פנימי,11/06/15,9.54,שקל חדש,3.85,2.66,"121,923,942.00",111.73,"136,225.62",10.51,5.44,0.07,,
,קבוצת דלק יח- קבוצת דלק,1115823,TASE,,1095,השקעות ואחזקות,BBB,פנימי,25/07/11,3.41,שקל חדש,6.10,1.76,"4,875,706.00",126.22,"6,154.12",0.46,0.25,0.00,,
,קבוצת דלק כב- קבוצת דלק,1106046,TASE,,1095,השקעות ואחזקות,BBB,פנימי,10/11/11,4.11,שקל חדש,4.50,2.03,"21,439,693.00",132.18,"28,338.99",5.72,1.13,0.01,,
,"סה""כ צמודות מדד",,,,,,,,,4.28,,,1.21,"1,190,261,179.02",,"1,392,625.84",,55.58,0.72,,
,לא צמודות,,,,,,,,,,,,,,,,,,,,
,מז טפ הנפק 40- בנק מזרחי טפחות,2310167,TASE,,668,בנקים,AAA,מעלות,21/10/15,8.00,שקל חדש,2.98,2.71,"10,419,857.00",104.55,"10,893.96",0.79,0.43,0.01,,
,פועלים הנפקות 26- בנק הפועלים,1940451,TASE,,662,בנקים,AAA,מעלות,24/09/15,0.66,שקל חדש,0.84,0.34,"17,033,568.00",100.37,"17,096.59",2.15,0.68,0.01,,
,פועלים הנפקות 30,1940493,TASE,,662,בנקים,AAA,מעלות,27/01/16,2.61,שקל חדש,1.84,0.96,"5,682,139.00",102.38,"5,817.37",0.90,0.23,0.00,,
,לאומי הון משני תחתון יג- לאומי,6040281,TASE,,604,בנקים,AA+,מעלות,16/09/10,1.39,שקל חדש,5.40,0.78,"24,258,158.00",109.60,"26,586.94",1.10,1.06,0.01,,
,דיסקונט ט כ.התחייבות 2017 ר.מש- דיסקונט,7480106,TASE,,691,בנקים,AA-,מעלות,14/06/11,1.40,שקל חדש,2.15,0.90,"265,198.00",101.88,270.18,0.03,0.01,0.00,,
,"הראל הנפקות י""א כ.התחייבות- הראל מימון והנפקות",1136316,TASE,,8433,ביטוח,AA-,מעלות,03/09/15,9.19,שקל חדש,4.36,3.78,"23,274,000.00",108.30,"25,205.74",7.76,1.01,0.01,,
,"פז נפט אג""ח ג- פז חברת נפט",1114073,TASE,,8120,השקעות ואחזקות,AA-,מעלות,14/08/11,3.05,שקל חדש,2.30,1.57,"4,075,000.00",102.28,"4,167.91",0.13,0.17,0.00,,
,גזית גלוב ה- גזית גלוב,1260421,TASE,,126,"נדל""ן ובינוי",A,פנימי,25/08/15,1.49,שקל חדש,0.81,1.60,"157,506.00",99.02,155.96,0.03,0.01,0.00,,
,גזית גלוב ו- גזית גלוב,1260405,TASE,,126,"נדל""ן ובינוי",A,פנימי,25/08/15,0.75,שקל חדש,6.40,0.92,"574,915.50",105.67,607.51,0.20,0.02,0.00,,
,נורסטאר ח TEL 6M+0.75%- נורסטאר החזקות אינכ,7230295,TASE,,723,"נדל""ן ובינוי",A,פנימי,23/08/12,2.31,שקל חדש,0.86,2.89,"18,893,929.00",95.66,"18,073.93",4.62,0.72,0.01,,
,החברה לישראל 9 6% 31.12.17- החברה לישראל,5760202,TASE,,576,השקעות ואחזקות,A-,פנימי,08/07/15,1.21,שקל חדש,6.00,1.25,"157,715.34",107.37,169.34,0.04,0.01,0.00,,
,דלק קב. טו- קבוצת דלק,1115070,TASE,,1095,השקעות ואחזקות,BBB+,פנימי,09/11/11,1.00,שקל חדש,8.50,1.02,"31,218,322.89",111.61,"34,842.77",5.72,1.39,0.02,,
,"סה""כ לא צמודות",,,,,,,,,3.29,,,1.75,"136,010,308.73",,"143,888.22",,5.74,0.07,,
,"צמודות למט""ח",,,,,,,,,,,,,,,,,,,,
,0,0,,,,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"סה""כ צמודות למט""ח",,,,,,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,
,אחר,,,,,,,,,,,,,,,,,,,,
,0,0,,,,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
,"סה""כ אחר",,,,,,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,
,"סה""כ בישראל",,,,,,,,,4.19,,,1.26,"1,326,271,487.75",,"1,536,514.07",,61.33,0.79,,
,"בחו""ל",,,,,,,,,,,,,,,,,,,,
,"חברות ישראליות בחו""ל",,,,,,,,,,,,,,,,,,,,
,7.75% I.ELECTRIC 12/27- חברת החשמל,us46507wab63,אחר,בלומברג,600,שירותים,A-,פנימי,15/03/11,8.10,דולר אמריקאי,7.75,5.60,"67,950,000.00",121.27,"310,338.27",22.65,12.39,0.16,,
,ISRAEL ELECTRIC 4% 06.28- חברת החשמל,XS0085848421 CORP,אחר,בלומברג,600,שירותים,A-,פנימי,18/02/14,9.75,יין יפני,4.00,3.57,"3,250,000,000.00",105.63,"115,109.45",32.50,4.59,0.06,,
,ISRAEL ELECTRIC 6.875 06/23- חברת החשמל,US46507NAE04,אחר,בלומברג,600,שירותים,A-,פנימי,18/06/13,5.86,דולר אמריקאי,6.88,4.00,"24,000,000.00",120.05,"108,509.27",4.80,4.33,0.06,,
,ISRAEL ELECTRIC 8.1% 2096- חברת החשמל,USM60170AC79,אחר,בלומברג,600,שירותים,A-,פנימי,20/06/11,14.30,דולר אמריקאי,8.10,7.17,"9,250,000.00",117.24,"40,840.27",7.40,1.63,0.02,,
,"סה""כ חברות ישראליות בחו""ל",,,,,,,,,8.45,,,5.00,"3,351,200,000.00",,"574,797.25",,22.94,0.30,,
,"חברות זרות בחו""ל",,,,,,,,,,,,,,,,,,,,
,EDF 6.5% 01/19- EDF ENERGY,USF2893TAB29,אחר,בלומברג,8406,אחר,A+,מעלות,20/06/11,2.61,דולר אמריקאי,6.50,1.95,"2,500,000.00",113.60,"10,695.77",0.00,0.43,0.01,,
,HSBC5 5/8 08/15/35- HSBC Bank,US4042Q1AB39,אחר,בלומברג,8199,בנקים,A,S P,14/02/12,12.41,דולר אמריקאי,5.63,4.72,"6,200,000.00",112.74,"26,322.90",0.00,1.05,0.01,,
,CEZCO 4.875 04/25- CEZCO,XS0502286908,אחר,בלומברג,8429,אחר,A-,S P,20/06/11,7.46,אירו,4.88,1.49,"2,000,000.00",133.11,"11,409.54",0.00,0.46,0.01,,
,BOA 5.65 05/01/18- BANK OF AMER CRP,US06051GDX43,אחר,בלומברג,8174,בנקים,BBB+,S P,20/06/11,1.96,דולר אמריקאי,5.65,2.04,"30,000,000.00",109.70,"123,939.25",0.00,4.95,0.06,,
,C 6 1/8 05/15/18- CITIGROUP INC,US172967ES69,אחר,בלומברג,8184,בנקים,BBB+,S P,20/06/11,1.99,דולר אמריקאי,6.13,1.89,"6,000,000.00",111.10,"25,103.90",0.00,1.00,0.01,,
,HSBC F 06/01/16- HSBC Bank,US40429CFR88,אחר,בלומברג,8199,בנקים,Baa1,Moodys,19/05/11,0.17,דולר אמריקאי,0.84,0.88,"18,900,000.00",100.06,"71,222.07",0.00,2.84,0.04,,
,NAB VAR 09/49- NATIONAL AUSTRALIA BK-NV,XS0347918723,אחר,בלומברג,8427,בנקים,BBB,S P,20/06/11,0.48,דולר אמריקאי,8.00,2.89,"4,000,000.00",102.57,"15,451.35",0.00,0.62,0.01,,
,PRGO 3.9% 12/15/24,US714295AC63 CORP,NYSE,בלומברג,1233,מסחר,Baa3,Moodys,01/03/16,7.39,דולר אמריקאי,3.90,3.92,"7,600,000.00",101.25,"28,980.32",1.09,1.16,0.01,,
,RABOBANK TIER 1 CAPITAL- RABOBANK,XS0431744282,אחר,בלומברג,8235,בנקים,BBB-,S P,20/06/11,2.80,דולר אמריקאי,11.00,4.31,"17,500,000.00",123.01,"81,067.10",0.00,3.24,0.04,,
,"סה""כ חברות זרות בחו""ל",,,,,,,,,3.03,,,2.62,"94,700,000.00",,"394,192.21",,15.73,0.20,,
,"סה""כ בחו""ל",,,,,,,,,6.24,,,4.03,"3,445,900,000.00",,"968,989.47",,38.67,0.50,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
