,גזית גלוב- גזית גלוב,126011,TASE,,126,"נדל""ן ובינוי",שקל חדש,"2,768,095.59","3,429.00","94,918.00",1.42,2.00,0.05
,מליסרון- מליסרון,323014,TASE,,323,"נדל""ן ובינוי",שקל חדש,"244,812.00","13,530.00","33,123.06",0.55,0.70,0.02
,"עזריאלי קבוצה- קבוצת עזריאלי בע""מ",1119478,TASE,,8434,"נדל""ן ובינוי",שקל חדש,"357,781.00","14,750.00","52,772.70",0.30,1.11,0.03
,בזק- בזק,230011,TASE,,230,שירותים,שקל חדש,"40,446,577.00",847.50,"342,784.74",1.46,7.21,0.18
,"סה""כ תל אביב 25",,,,,,,"385,815,417.23",,"3,932,399.56",,82.75,2.03
,תל אביב 75,,,,,,,,,,,,
,"פוקס ויזל מ""ר- פוקס",1087022,TASE,,1140,אופנה והלבשה,שקל חדש,"71,663.00","5,651.00","4,049.68",0.53,0.09,0.00
,איידיאיי ביטוח- איי.די.איי חברה לביטוח,1129501,TASE,,1608,ביטוח,שקל חדש,"32,193.00","19,200.00","6,181.06",0.22,0.13,0.00
,הראל השקעות- הראל השקעות,585018,TASE,,9067,ביטוח,שקל חדש,"1,650,215.00","1,435.00","23,680.59",0.77,0.50,0.01
,כלל עסקי ביטוח- כלל חברה לביטוח,224014,TASE,,224,ביטוח,שקל חדש,"215,684.00","4,320.00","9,317.55",0.39,0.20,0.00
,מגדל ביטוח- מגדל ביטוח,1081165,TASE,,1041,ביטוח,שקל חדש,"4,209,998.00",261.00,"10,988.09",0.40,0.23,0.01
,אגוד- אגוד,722314,TASE,,722,בנקים,שקל חדש,"20,654.00","1,368.00",282.55,0.03,0.01,0.00
,פ.י.ב.י מר- פיבי,763011,TASE,,763,בנקים,שקל חדש,"175,431.25","5,273.00","9,250.49",0.49,0.19,0.00
,טאואר- טאואר,1082379,TASE,,9105,השקעות בהיי-טק,שקל חדש,"561,667.17","4,632.00","26,016.42",0.65,0.55,0.01
,מטריקס- מטריקס,445015,TASE,,445,השקעות בהיי-טק,שקל חדש,"741,174.00","2,405.00","17,825.23",1.22,0.38,0.01
,אלקטרה- אלקטרה,739037,TASE,,739,השקעות ואחזקות,שקל חדש,"34,789.00","51,290.00","17,843.28",0.97,0.38,0.01
,מבטח שמיר- מבטח שמיר,127019,TASE,,127,השקעות ואחזקות,שקל חדש,"43,978.00","7,408.00","3,257.89",0.42,0.07,0.00
,קנון- קנון,1134139,TASE,,9103,השקעות ואחזקות,שקל חדש,"250,019.81","2,977.00","7,443.09",0.47,0.16,0.00
,רציו יהש- רציו חיפושי נפט,394015,TASE,,394,חיפושי נפט וגז,שקל חדש,"27,594,910.00",23.00,"6,346.83",0.36,0.13,0.00
,קומפיוגן- קומפיוגן,1085208,TASE,,2188,מכשור רפואי,שקל חדש,"187,617.00","2,121.00","3,979.36",0.37,0.08,0.00
,בזן- בזן בתי זיקוק לנפט,2590248,TASE,,259,מסחר,שקל חדש,"2,781,373.00",144.00,"4,005.18",0.09,0.08,0.00
,דלתא- דלתא גליל,627034,TASE,,627,מסחר,שקל חדש,"19,241.00","10,190.00","1,960.66",0.08,0.04,0.00
,ארפורט סיטי- איירפורט סיטי,1095835,TASE,,1300,"נדל""ן ובינוי",שקל חדש,"262,873.12","3,676.00","9,663.22",0.24,0.20,0.00
,ביג- ביג מרכזי קניות,1097260,TASE,,1327,"נדל""ן ובינוי",שקל חדש,"15,024.00","21,250.00","3,192.60",0.12,0.07,0.00
,גב ים  1- גב ים,759019,TASE,,759,"נדל""ן ובינוי",שקל חדש,"4,163.00","129,700.00","5,399.41",0.21,0.11,0.00
,נורסטאר החזקות אינק- נורסטאר החזקות אינכ,723007,TASE,,723,"נדל""ן ובינוי",שקל חדש,"121,557.00","5,328.00","6,476.56",0.47,0.14,0.00
,שיכון ובינוי- שיכון ובינוי,1081942,TASE,,1068,"נדל""ן ובינוי",שקל חדש,"4,719,984.00",667.00,"31,482.29",1.16,0.66,0.02
,"שפיר הנדסה ותעשיה בע""מ",1133875,TASE,,9100,"נדל""ן ובינוי",שקל חדש,"399,163.00",601.80,"2,402.16",0.11,0.05,0.00
,דלק רכב- דלק רכב,829010,TASE,,829,שירותים,שקל חדש,"227,608.00","3,634.00","8,271.27",0.24,0.17,0.00
,פרטנר- פרטנר,1083484,TASE,,2095,שירותים,שקל חדש,"461,584.00","1,765.00","8,146.96",0.29,0.17,0.00
,רמי לוי- רמי לוי שיווק השקמה,1104249,TASE,,8264,שירותים,שקל חדש,"30,836.00","14,590.00","4,498.97",0.23,0.09,0.00
,שופרסל- שופרסל,777037,TASE,,777,שירותים,שקל חדש,"1,603,323.00","1,262.00","20,233.94",0.76,0.43,0.01
,דש איפקס- דש איפקס,1081843,TASE,,1064,שירותים פיננסיים,שקל חדש,"443,302.00","1,089.00","4,827.56",0.66,0.10,0.00
,"סה""כ תל אביב 75",,,,,,,"46,880,024.35",,"257,022.87",,5.41,0.13
,מניות היתר,,,,,,,,,,,,
,נייר חדרה- נייר חדרה,632018,TASE,,632,מסחר,שקל חדש,"53,681.00","10,620.00","5,700.92",0.84,0.12,0.00
,מגדלי תיכון מר- מגדלי הים התיכון,1131523,TASE,,9061,"נדל""ן ובינוי",שקל חדש,"71,849.00",458.00,329.07,0.05,0.01,0.00
,אשטרום- קבוצת אשטרום,1132315,TASE,,1618,"נדל""ן ובינוי",שקל חדש,"1,222,439.00",871.30,"10,651.11",1.48,0.22,0.01
,"אלקטרה מ.צריכה (1970) מר- אלקטרה מוצרי צריכה בע""מ",5010129,TASE,,8475,שירותים,שקל חדש,"319,877.00","3,100.00","9,916.19",1.48,0.21,0.01
,סקופ- סקופ,288019,TASE,,288,שירותים,שקל חדש,"285,826.00","4,400.00","12,576.34",2.62,0.26,0.01
,"סה""כ מניות היתר",,,,,,,"1,953,672.00",,"39,173.63",,0.82,0.02
,call 001 אופציות,,,,,,,,,,,,
,0,0,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00
,"סה""כ call 001 אופציות",,,,,,,0.00,,0.00,,0.00,0.00
,"סה""כ בישראל",,,,,,,"434,649,113.58",,"4,228,596.07",,88.99,2.19
,"בחו""ל",,,,,,,,,,,,
,"חברות ישראליות בחו""ל",,,,,,,,,,,,
,NVMI US- נובה מכשירי מדידה,IL0010845571,NASDAQ,בלומברג,2177,חשמל,דולר אמריקאי,"44,000.00","1,041.00","1,724.98",0.16,0.04,0.00
,MAZOR ROBOTICS LTD-SPON ADR- מזור רובוטיקה,US57886P1030,NASDAQ,בלומברג,1487,מכשור רפואי,דולר אמריקאי,"12,815.00","1,244.00",600.37,0.06,0.01,0.00
,CGEN US- קומפיוגן,IL0010852080,NASDAQ,בלומברג,2188,מכשור רפואי,דולר אמריקאי,"156,341.00",558.00,"3,285.39",0.31,0.07,0.00
,EVGN US- אבוג'ן,IL0011050551,NASDAQ,בלומברג,1461,מסחר,דולר אמריקאי,"40,579.00",651.00,994.86,0.16,0.02,0.00
,Opko Health Inc- אופקו,US68375N1037,NYSE,בלומברג,9052,מסחר,דולר אמריקאי,"1,998,627.00","1,039.00","78,203.76",0.37,1.65,0.04
,Teva US- טבע,US8816242098,NYSE,בלומברג,629,מסחר,דולר אמריקאי,"88,482.00","5,351.00","17,830.77",0.01,0.38,0.01
,CHECK POINT- Check point software,IL0010824113,NASDAQ,בלומברג,9112,תוכנה ואינטרנט,דולר אמריקאי,"74,320.00","8,747.00","24,481.90",0.04,0.52,0.01
,Allot Communication US- אלוט תקשורת,IL0010996549,NASDAQ,בלומברג,2252,תוכנה ואינטרנט,דולר אמריקאי,"17,858.00",523.00,351.73,0.05,0.01,0.00
,"סה""כ חברות ישראליות בחו""ל",,,,,,,"2,433,022.00",,"127,473.77",,2.68,0.07
,"חברות זרות בחו""ל",,,,,,,,,,,,
,MYL US- MYLAN NV,NL0011031208,NASDAQ,בלומברג,9135,מסחר,דולר אמריקאי,"1,103,738.00","4,635.00","192,661.99",0.22,4.05,0.10
,ORA US- ORMAT TECHNOLOGIES LTD,US6866881021,NYSE,בלומברג,2250,מסחר,דולר אמריקאי,"542,842.00","4,124.00","84,308.70",1.10,1.77,0.04
,Perrigo Co PLC US- PERRIGO,IE00BGH1M568,NASDAQ,בלומברג,1233,מסחר,דולר אמריקאי,"165,238.00","12,793.00","79,609.09",0.12,1.68,0.04
,AMDOCS- AMDOCS,GB0022569080,NASDAQ,בלומברג,9113,תוכנה ואינטרנט,דולר אמריקאי,"97,642.00","6,042.00","22,217.63",0.06,0.47,0.01
,VERINT US- VERINT,US92343X1000,NASDAQ,בלומברג,9116,תוכנה ואינטרנט,דולר אמריקאי,"135,389.00","3,338.00","17,019.63",0.22,0.36,0.01
,"סה""כ חברות זרות בחו""ל",,,,,,,"2,044,849.00",,"395,817.04",,8.33,0.20
,"סה""כ בחו""ל",,,,,,,"4,477,871.00",,"523,290.81",,11.01,0.27
,בעל ענין/צד קשור *,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
