,ערד 8810 01.1.29 4.8%- ממשלת ישראל,8288102,RF,מעלות,01/01/14,10.27,שקל חדש,4.80,0.60,"709,371,000.00",152.68,"1,083,082.03",0.00,1.01,0.56,,,,,
,ערד 8811 02.2.29 4.8%- ממשלת ישראל,8288110,RF,מעלות,02/02/14,10.36,שקל חדש,4.80,0.60,"614,614,000.00",152.62,"938,036.32",0.00,0.88,0.49,,,,,
,ערד 8812 02.3.29 4.8%- ממשלת ישראל,8288128,RF,מעלות,02/03/14,10.43,שקל חדש,4.80,0.62,"267,534,000.00",152.29,"407,415.35",0.00,0.38,0.21,,,,,
,ערד 8813 01.4.29 4.8%- ממשלת ישראל,8288136,RF,מעלות,01/04/14,10.35,שקל חדש,4.80,0.61,"879,684,000.00",154.63,"1,360,233.97",0.00,1.27,0.70,,,,,
,ערד 8814 01.5.29 4.8%- ממשלת ישראל,8288144,RF,מעלות,01/05/14,10.44,שקל חדש,4.80,0.61,"600,006,000.00",154.57,"927,430.06",0.00,0.87,0.48,,,,,
,ערד 8815 01.6.29 4.8%- ממשלת ישראל,8288151,RF,מעלות,01/06/14,10.52,שקל חדש,4.80,0.63,"274,082,000.00",154.23,"422,710.25",0.00,0.40,0.22,,,,,
,ערד 8816 01.7.29 4.8%- ממשלת ישראל,8288169,RF,מעלות,01/07/14,10.60,שקל חדש,4.80,0.63,"1,013,496,000.00",154.17,"1,562,499.46",0.00,1.46,0.81,,,,,
,ערד 8817 01.8.29 4.8%- ממשלת ישראל,8288177,RF,מעלות,01/08/14,10.69,שקל חדש,4.80,0.63,"686,751,000.00",154.11,"1,058,342.17",0.00,0.99,0.55,,,,,
,ערד 8818 02.9.29 4.8%- ממשלת ישראל,8288185,RF,מעלות,01/09/14,10.77,שקל חדש,4.80,0.64,"362,662,000.00",153.77,"557,678.38",0.00,0.52,0.29,,,,,
,ערד 8819 02.10.29 4.8%- ממשלת ישראל,8288193,RF,מעלות,01/10/14,10.68,שקל חדש,4.80,0.64,"1,046,291,000.00",156.11,"1,633,397.24",0.00,1.53,0.84,,,,,
,ערד 8820 02.11.29 4.8%- ממשלת ישראל,8288201,RF,מעלות,02/11/14,10.77,שקל חדש,4.80,0.64,"343,828,000.00",156.04,"536,505.10",0.00,0.50,0.28,,,,,
,ערד 8821 1.12.29 4.8%- ממשלת ישראל,8288219,RF,מעלות,01/12/14,10.85,שקל חדש,4.80,0.66,"732,215,000.00",155.71,"1,140,114.80",0.00,1.07,0.59,,,,,
,ערד 8822 1.1.30 4.8%- ממשלת ישראל,8288227,RF,מעלות,01/01/15,10.93,שקל חדש,4.80,0.65,"705,415,000.00",155.63,"1,097,864.55",0.00,1.03,0.57,,,,,
,ערד 8823 01.02.30 4.8%- ממשלת ישראל,8288235,RF,מעלות,01/02/15,11.02,שקל חדש,4.80,0.65,"57,207,000.00",155.57,"88,996.90",0.00,0.08,0.05,,,,,
,ערד 8824 01.03.30 4.8%- ממשלת ישראל,8288243,RF,מעלות,01/03/15,11.09,שקל חדש,4.80,0.67,"815,109,000.00",155.23,"1,265,279.42",0.00,1.18,0.65,,,,,
,ערד 8825 01.04.30 4.8%- ממשלת ישראל,8288250,RF,מעלות,01/04/15,11.01,שקל חדש,4.80,0.67,"1,289,284,000.00",157.56,"2,031,431.47",0.00,1.90,1.05,,,,,
,ערד 8826 01.05.30 4.8%- ממשלת ישראל,8288268,RF,מעלות,01/05/15,11.09,שקל חדש,4.80,0.67,"395,287,000.00",157.50,"622,571.99",0.00,0.58,0.32,,,,,
,ערד 8827 2.6.30 4.8%- ממשלת ישראל,8288276,RF,מעלות,01/06/15,11.17,שקל חדש,4.80,0.68,"361,878,000.00",157.16,"568,734.16",0.00,0.53,0.29,,,,,
,ערד 8833 01.12.30 4.8%- ממשלת ישראל,8288334,RF,מעלות,01/12/15,11.49,שקל חדש,4.80,0.70,"694,481,000.00",158.59,"1,101,357.72",0.00,1.03,0.57,,,,,
,ערד 8834 01.01.31 4.8%- ממשלת ישראל,8288342,RF,מעלות,01/01/16,11.58,שקל חדש,4.80,0.70,"193,334,000.00",158.52,"306,467.91",0.00,0.29,0.16,,,,,
,ערד 8835 01.02.31 4.8%- ממשלת ישראל,8288359,RF,מעלות,01/02/16,11.67,שקל חדש,4.80,0.70,"405,002,000.00",158.46,"641,755.77",0.00,0.60,0.33,,,,,
,ערד 8836 1.3.16 4.8%- ממשלת ישראל,8288367,RF,מעלות,01/03/16,11.74,שקל חדש,4.80,0.72,"124,016,000.00",158.11,"196,082.76",0.00,0.18,0.10,,,,,
,"סה""כ ערד",,,,,10.46,,,0.62,"19,732,706,000.00",,"30,352,402.15",,28.39,15.70,,,,,
,מירון,,,,,,,,,,,,,,,,,,,
,מירון 8283- ממשלת ישראל,8182834,RF,מעלות,01/04/96,0.00,שקל חדש,5.50,-0.84,"20,700,000.00",171.13,"35,424.69",0.00,0.03,0.02,,,,,
,מירון 8284- ממשלת ישראל,8182842,RF,מעלות,01/05/96,0.08,שקל חדש,5.50,-0.84,"22,300,000.00",169.58,"37,815.87",0.00,0.04,0.02,,,,,
,מירון 8285- ממשלת ישראל,8182859,RF,מעלות,02/06/96,0.17,שקל חדש,5.50,-0.84,"31,000,000.00",166.94,"51,751.77",0.00,0.05,0.03,,,,,
,מירון 8286- ממשלת ישראל,8182867,RF,מעלות,01/07/96,0.25,שקל חדש,5.50,-0.84,"31,000,000.00",164.26,"50,920.03",0.00,0.05,0.03,,,,,
,מירון 8287- ממשלת ישראל,8182875,RF,מעלות,01/08/96,0.34,שקל חדש,5.50,-0.84,"15,000,000.00",163.19,"24,478.26",0.00,0.02,0.01,,,,,
,מירון 8288- ממשלת ישראל,8182883,RF,מעלות,01/09/96,0.42,שקל חדש,5.50,-0.67,"30,000,000.00",162.72,"48,816.71",0.00,0.05,0.03,,,,,
,מירון 8289- ממשלת ישראל,8182891,RF,מעלות,01/10/96,0.49,שקל חדש,5.50,-0.67,"20,000,000.00",166.56,"33,311.20",0.00,0.03,0.02,,,,,
,מירון 8290- ממשלת ישראל,8182909,RF,מעלות,01/11/96,0.58,שקל חדש,5.50,-0.67,"30,000,000.00",165.94,"49,781.37",0.00,0.05,0.03,,,,,
,מירון 8291- ממשלת ישראל,8182917,RF,מעלות,01/12/96,0.66,שקל חדש,5.50,-0.51,"45,000,000.00",164.56,"74,052.50",0.00,0.07,0.04,,,,,
,מירון 8292- ממשלת ישראל,8182925,RF,מעלות,01/01/97,0.74,שקל חדש,5.50,-0.51,"33,000,000.00",163.59,"53,984.84",0.00,0.05,0.03,,,,,
,מירון 8293- ממשלת ישראל,8182933,RF,מעלות,02/02/97,0.83,שקל חדש,5.50,-0.51,"30,000,000.00",162.41,"48,722.14",0.00,0.05,0.03,,,,,
,מירון 8294- ממשלת ישראל,8182941,RF,מעלות,02/03/97,0.91,שקל חדש,5.50,-0.38,"24,140,000.00",161.60,"39,009.15",0.00,0.04,0.02,,,,,
,מירון 8295- ממשלת ישראל,8182958,RF,מעלות,01/04/97,0.50,שקל חדש,5.50,-0.38,"50,000,000.00",159.46,"79,728.60",0.00,0.07,0.04,,,,,
,מירון 8296- ממשלת ישראל,8182966,RF,מעלות,01/05/97,0.58,שקל חדש,5.50,-0.41,"58,600,000.00",158.02,"92,597.36",0.00,0.09,0.05,,,,,
,מירון 8297- ממשלת ישראל,8182974,RF,מעלות,01/06/97,0.66,שקל חדש,5.50,-0.35,"88,500,000.00",156.83,"138,793.73",0.00,0.13,0.07,,,,,
,מירון 8298- ממשלת ישראל,8182982,RF,מעלות,01/07/97,0.75,שקל חדש,5.50,-0.37,"57,800,000.00",156.16,"90,261.78",0.00,0.08,0.05,,,,,
,מירון 8299- ממשלת ישראל,8182990,RF,מעלות,01/08/97,0.83,שקל חדש,5.50,-0.39,"53,369,200.00",154.57,"82,494.00",0.00,0.08,0.04,,,,,
,מירון 8300- ממשלת ישראל,8183006,RF,מעלות,01/09/97,0.92,שקל חדש,5.50,-0.30,"62,000,000.00",152.97,"94,842.36",0.00,0.09,0.05,,,,,
,מירון 8301- ממשלת ישראל,8183014,RF,מעלות,01/10/97,0.97,שקל חדש,5.50,-0.32,"60,000,000.00",156.38,"93,830.54",0.00,0.09,0.05,,,,,
,מירון 8302- ממשלת ישראל,8183022,RF,מעלות,02/11/97,1.06,שקל חדש,5.50,-0.33,"74,000,000.00",156.55,"115,845.60",0.00,0.11,0.06,,,,,
,מירון 8303- ממשלת ישראל,8183030,RF,מעלות,01/12/97,1.14,שקל חדש,5.50,-0.27,"81,000,000.00",154.65,"125,267.72",0.00,0.12,0.06,,,,,
,מירון 8304- ממשלת ישראל,8183048,RF,מעלות,01/01/98,1.22,שקל חדש,5.50,-0.27,"67,000,000.00",155.10,"103,917.28",0.00,0.10,0.05,,,,,
,מירון 8305- ממשלת ישראל,8183055,RF,מעלות,01/02/98,1.31,שקל חדש,5.50,-0.28,"54,000,000.00",155.65,"84,052.82",0.00,0.08,0.04,,,,,
,מירון 8306- ממשלת ישראל,8183063,RF,מעלות,01/03/98,1.39,שקל חדש,5.50,-0.26,"53,600,000.00",155.15,"83,161.30",0.00,0.08,0.04,,,,,
,מירון 8307- ממשלת ישראל,8183071,RF,מעלות,01/04/98,1.05,שקל חדש,5.50,-0.27,"72,800,000.00",155.68,"113,336.01",0.00,0.11,0.06,,,,,
,מירון 8308- ממשלת ישראל,8183089,RF,מעלות,03/05/98,1.14,שקל חדש,5.50,-0.28,"103,047,000.00",156.05,"160,803.37",0.00,0.15,0.08,,,,,
,מירון 8309- ממשלת ישראל,8183097,RF,מעלות,01/06/98,1.22,שקל חדש,5.50,-0.29,"98,000,000.00",153.99,"150,913.97",0.00,0.14,0.08,,,,,
,מירון 8310- ממשלת ישראל,8183105,RF,מעלות,01/07/98,1.30,שקל חדש,5.50,-0.30,"42,000,000.00",153.46,"64,451.67",0.00,0.06,0.03,,,,,
,מירון 8311- ממשלת ישראל,8183113,RF,מעלות,03/08/98,1.39,שקל חדש,5.50,-0.31,"42,000,000.00",152.93,"64,229.96",0.00,0.06,0.03,,,,,
,מירון 8312- ממשלת ישראל,8183121,RF,מעלות,01/09/98,1.47,שקל חדש,5.50,-0.30,"154,000,000.00",153.13,"235,821.22",0.00,0.22,0.12,,,,,
,מירון 8313- ממשלת ישראל,8183139,RF,מעלות,01/10/98,1.51,שקל חדש,5.50,-0.30,"71,400,000.00",156.24,"111,553.39",0.00,0.10,0.06,,,,,
,מירון 8314- ממשלת ישראל,8183147,RF,מעלות,01/11/98,1.60,שקל חדש,5.50,-0.30,"142,800,000.00",154.13,"220,097.16",0.00,0.21,0.11,,,,,
,מירון 8315- ממשלת ישראל,8183154,RF,מעלות,01/12/98,1.68,שקל חדש,5.50,-0.29,"138,600,000.00",149.63,"207,387.01",0.00,0.19,0.11,,,,,
,מירון 8316- ממשלת ישראל,8183162,RF,מעלות,01/01/99,1.76,שקל חדש,5.50,-0.30,"67,200,000.00",147.78,"99,308.99",0.00,0.09,0.05,,,,,
,מירון 8317- ממשלת ישראל,8183170,RF,מעלות,01/02/99,1.85,שקל חדש,5.50,-0.30,"125,160,000.00",147.73,"184,904.42",0.00,0.17,0.10,,,,,
,מירון 8318- ממשלת ישראל,8183188,RF,מעלות,01/03/99,1.93,שקל חדש,5.50,-0.30,"87,920,000.00",148.47,"130,532.45",0.00,0.12,0.07,,,,,
,מירון 8319- ממשלת ישראל,8183196,RF,מעלות,02/04/99,1.57,שקל חדש,5.50,-0.30,"72,000,000.00",149.74,"107,814.71",0.00,0.10,0.06,,,,,
,מירון 8320- ממשלת ישראל,8183204,RF,מעלות,02/05/99,1.65,שקל חדש,5.50,-0.31,"203,400,000.00",150.08,"305,271.82",0.00,0.29,0.16,,,,,
,מירון 8321- ממשלת ישראל,8183212,RF,מעלות,01/06/99,1.73,שקל חדש,5.50,-0.32,"158,400,000.00",149.72,"237,152.45",0.00,0.22,0.12,,,,,
,מירון 8322- ממשלת ישראל,8183220,RF,מעלות,01/07/99,1.81,שקל חדש,5.50,-0.32,"104,400,000.00",149.05,"155,610.98",0.00,0.15,0.08,,,,,
,מירון 8323- ממשלת ישראל,8183238,RF,מעלות,01/08/99,1.90,שקל חדש,5.50,-0.33,"48,600,000.00",148.68,"72,258.03",0.00,0.07,0.04,,,,,
,מירון 8324- ממשלת ישראל,8183246,RF,מעלות,01/09/99,1.98,שקל חדש,5.50,-0.32,"154,800,000.00",148.27,"229,525.03",0.00,0.21,0.12,,,,,
,מירון 8325- ממשלת ישראל,8183253,RF,מעלות,01/10/99,2.02,שקל חדש,5.50,-0.32,"136,800,000.00",151.23,"206,880.21",0.00,0.19,0.11,,,,,
,מירון 8326- ממשלת ישראל,8183261,RF,מעלות,01/11/99,2.10,שקל חדש,5.50,-0.32,"138,600,000.00",150.56,"208,682.33",0.00,0.20,0.11,,,,,
,מירון 8327- ממשלת ישראל,8183279,RF,מעלות,01/12/99,2.18,שקל חדש,5.50,-0.31,"144,000,000.00",149.58,"215,388.93",0.00,0.20,0.11,,,,,
,מירון 8328- ממשלת ישראל,8183287,RF,מעלות,03/01/00,2.27,שקל חדש,5.50,-0.31,"176,400,000.00",149.90,"264,428.20",0.00,0.25,0.14,,,,,
,מירון 8329- ממשלת ישראל,8183295,RF,מעלות,01/02/00,2.35,שקל חדש,5.50,-0.31,"18,000,000.00",149.94,"26,989.82",0.00,0.03,0.01,,,,,
,מירון 8330- ממשלת ישראל,8183303,RF,מעלות,01/03/00,2.43,שקל חדש,5.50,-0.30,"60,480,000.00",150.65,"91,114.98",0.00,0.09,0.05,,,,,
,מירון 8331- ממשלת ישראל,8183311,RF,מעלות,02/04/00,2.06,שקל חדש,5.50,-0.31,"176,000,000.00",151.38,"266,430.90",0.00,0.25,0.14,,,,,
,מירון 8332- ממשלת ישראל,8183329,RF,מעלות,01/05/00,2.14,שקל חדש,5.50,-0.31,"143,000,000.00",151.86,"217,162.79",0.00,0.20,0.11,,,,,
,מירון 8333- ממשלת ישראל,8183337,RF,מעלות,01/06/00,2.23,שקל חדש,5.50,-0.30,"242,000,000.00",151.16,"365,805.15",0.00,0.34,0.19,,,,,
,מירון 8334- ממשלת ישראל,8183345,RF,מעלות,02/07/00,2.31,שקל חדש,5.50,-0.31,"79,200,000.00",149.93,"118,748.02",0.00,0.11,0.06,,,,,
,מירון 8335- ממשלת ישראל,8183352,RF,מעלות,01/08/00,2.39,שקל חדש,5.50,-0.31,"57,200,000.00",149.56,"85,549.70",0.00,0.08,0.04,,,,,
,מירון 8336- ממשלת ישראל,8183360,RF,מעלות,01/09/00,2.48,שקל חדש,5.50,-0.29,"60,280,000.00",149.11,"89,883.22",0.00,0.08,0.05,,,,,
,מירון 8337- ממשלת ישראל,8183378,RF,מעלות,02/10/00,2.50,שקל חדש,5.50,-0.29,"88,000,000.00",153.57,"135,139.80",0.00,0.13,0.07,,,,,
,מירון 8338- ממשלת ישראל,8183386,RF,מעלות,01/11/00,2.59,שקל חדש,5.50,-0.29,"250,800,000.00",154.48,"387,439.68",0.00,0.36,0.20,,,,,
,מירון 8339- ממשלת ישראל,8183394,RF,מעלות,01/12/00,2.67,שקל חדש,5.50,-0.27,"132,000,000.00",153.55,"202,690.73",0.00,0.19,0.10,,,,,
,מירון 8340- ממשלת ישראל,8183402,RF,מעלות,01/01/01,2.75,שקל חדש,5.50,-0.27,"55,000,000.00",153.59,"84,476.93",0.00,0.08,0.04,,,,,
,מירון 8341- ממשלת ישראל,8183410,RF,מעלות,01/02/01,2.84,שקל חדש,5.50,-0.27,"66,000,000.00",153.78,"101,494.51",0.00,0.09,0.05,,,,,
,מירון 8342- ממשלת ישראל,8183428,RF,מעלות,01/03/01,2.91,שקל חדש,5.50,-0.25,"154,000,000.00",154.62,"238,118.12",0.00,0.22,0.12,,,,,
,מירון 8343- ממשלת ישראל,8183436,RF,מעלות,01/04/01,2.54,שקל חדש,5.50,-0.25,"286,000,000.00",154.76,"442,620.96",0.00,0.41,0.23,,,,,
,מירון 8344- ממשלת ישראל,8183444,RF,מעלות,01/05/01,2.62,שקל חדש,5.50,-0.25,"338,000,000.00",154.50,"522,206.03",0.00,0.49,0.27,,,,,
,מירון 8345- ממשלת ישראל,8183451,RF,מעלות,01/06/01,2.71,שקל חדש,5.50,-0.24,"421,200,000.00",153.07,"644,729.24",0.00,0.60,0.33,,,,,
,מירון 8346- ממשלת ישראל,8183469,RF,מעלות,01/07/01,2.79,שקל חדש,5.50,-0.24,"215,800,000.00",152.51,"329,109.44",0.00,0.31,0.17,,,,,
,מירון 8347- ממשלת ישראל,8183477,RF,מעלות,01/08/01,2.87,שקל חדש,5.50,-0.24,"174,200,000.00",152.10,"264,957.43",0.00,0.25,0.14,,,,,
,מירון 8348- ממשלת ישראל,8183485,RF,מעלות,02/09/01,2.96,שקל חדש,5.50,-0.22,"234,000,000.00",151.42,"354,311.87",0.00,0.33,0.18,,,,,
,מירון 8349- ממשלת ישראל,8183493,RF,מעלות,01/10/01,2.97,שקל חדש,5.50,-0.22,"176,800,000.00",154.52,"273,193.47",0.00,0.26,0.14,,,,,
,מירון 8350- ממשלת ישראל,8183501,RF,מעלות,01/11/01,3.06,שקל חדש,5.50,-0.22,"234,000,000.00",154.26,"360,966.24",0.00,0.34,0.19,,,,,
,מירון 8351- ממשלת ישראל,8183519,RF,מעלות,02/12/01,3.14,שקל חדש,5.50,-0.19,"150,800,000.00",154.00,"232,237.53",0.00,0.22,0.12,,,,,
,מירון 8352- ממשלת ישראל,8183527,RF,מעלות,01/01/02,3.22,שקל חדש,5.50,-0.19,"296,400,000.00",154.95,"459,259.94",0.00,0.43,0.24,,,,,
,מירון 8353- ממשלת ישראל,8183535,RF,מעלות,01/02/02,3.31,שקל חדש,5.50,-0.20,"202,800,000.00",155.13,"314,610.92",0.00,0.29,0.16,,,,,
,מירון 8354- ממשלת ישראל,8183543,RF,מעלות,01/03/02,3.38,שקל חדש,5.50,-0.17,"176,800,000.00",153.36,"271,144.93",0.00,0.25,0.14,,,,,
,מירון 8355- ממשלת ישראל,8183550,RF,מעלות,01/04/02,3.01,שקל חדש,5.50,-0.17,"219,000,000.00",152.18,"333,264.63",0.00,0.31,0.17,,,,,
,מירון 8356- ממשלת ישראל,8183568,RF,מעלות,01/05/02,3.09,שקל חדש,5.50,-0.18,"261,000,000.00",151.48,"395,370.88",0.00,0.37,0.20,,,,,
,מירון 8357- ממשלת ישראל,8183576,RF,מעלות,02/06/02,3.18,שקל חדש,5.50,-0.15,"291,000,000.00",149.10,"433,892.10",0.00,0.41,0.22,,,,,
,מירון 8358- ממשלת ישראל,8183584,RF,מעלות,01/07/02,3.26,שקל חדש,5.50,-0.16,"36,000,000.00",147.74,"53,186.06",0.00,0.05,0.03,,,,,
,מירון 8359- ממשלת ישראל,8183592,RF,מעלות,01/08/02,3.34,שקל חדש,5.50,-0.16,"87,000,000.00",145.86,"126,897.92",0.00,0.12,0.07,,,,,
,מירון 8360- ממשלת ישראל,8183600,RF,מעלות,01/09/02,3.42,שקל חדש,5.50,-0.13,"99,000,000.00",144.80,"143,356.58",0.00,0.13,0.07,,,,,
,מירון 8363- ממשלת ישראל,8183634,RF,מעלות,01/12/02,3.59,שקל חדש,5.50,-0.11,"90,000,000.00",147.09,"132,377.98",0.00,0.12,0.07,,,,,
,מירון 8365- ממשלת ישראל,8183659,RF,מעלות,02/02/03,3.77,שקל חדש,5.50,-0.12,"240,000,000.00",148.77,"357,055.07",0.00,0.33,0.18,,,,,
,מירון 8366- ממשלת ישראל,8183667,RF,מעלות,02/03/03,3.84,שקל חדש,5.50,-0.09,"258,000,000.00",148.36,"382,772.49",0.00,0.36,0.20,,,,,
,מירון 8367- ממשלת ישראל,8183675,RF,מעלות,01/04/03,3.46,שקל חדש,5.50,-0.09,"374,000,000.00",147.80,"552,786.11",0.00,0.52,0.29,,,,,
,מירון 8370- ממשלת ישראל,8183709,RF,מעלות,01/06/03,3.63,שקל חדש,5.50,-0.07,"646,000,000.00",147.72,"954,290.90",0.00,0.89,0.49,,,,,
,מירון 8371- ממשלת ישראל,8183717,RF,מעלות,01/07/03,3.71,שקל חדש,5.50,-0.08,"1,166,200,000.00",148.48,"1,731,574.74",0.00,1.62,0.90,,,,,
,מירון 8372- ממשלת ישראל,8183725,RF,מעלות,01/08/03,3.80,שקל חדש,5.50,-0.08,"204,000,000.00",149.39,"304,762.86",0.00,0.29,0.16,,,,,
,"סה""כ מירון",,,,,2.62,,,-0.23,"12,034,296,200.00",,"18,261,194.62",,17.08,9.44,,,,,
,"פיקדונות חשכ""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ פיקדונות חשכ""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,אחר,,,,,,,,,,,,,,,,,,,
,מבטחים ס.מ.ישיר 31.12.15- ממשלת ישראל,7893490,RF,מעלות,31/03/16,18.36,שקל חדש,0.00,1.01,"58,453,094,356.66",99.71,"58,282,204.83",0.00,54.52,30.14,,,,,
,"סה""כ אחר",,,,,18.36,,,1.01,"58,453,094,356.66",,"58,282,204.83",,54.52,30.14,,,,,
,"סה""כ בישראל",,,,,13.43,,,0.68,"90,220,096,556.66",,"106,895,801.60",,100.00,55.28,,,,,
,"בחו""ל",,,,,,,,,,,,,,,,,,,
,"אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח של ממשלת ישראל שהונפקו בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,,,,,,,,,,,,,,,
,0,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,"סה""כ אג""ח לא סחיר שהנפיקו ממשלות זרות בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,"סה""כ בחו""ל",,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,
