,FW MIZI 7.7.16 3.925 $/NIS- בנק מזרחי טפחות,76005164,בנקים,דולר אמריקאי,07/01/16,"-37,500,000.00",-16.45,"6,168.50",1.67,0.00,
,MIZI  ISR 03.20 4.625%/5.54%- בנק מזרחי טפחות,31000801,בנקים,שקל חדש,01/11/15,"17,808,000.00",123.38,"21,971.49",5.94,0.01,
,MIZI  ISR 03.20 4.625%/5.54%- בנק מזרחי טפחות,31000802,בנקים,אירו,01/11/15,"-3,500,000.00",122.66,"-18,398.87",-4.97,-0.01,
,MIZI  ISR 03.20 4.625%/5.805%- בנק מזרחי טפחות,31002901,בנקים,שקל חדש,01/11/15,"213,696,000.00",124.45,"265,946.29",71.89,0.14,
,MIZI  ISR 03.20 4.625%/5.805%- בנק מזרחי טפחות,31002902,בנקים,אירו,01/11/15,"-42,000,000.00",122.66,"-220,786.43",-59.68,-0.11,
,MIZI  ISR 3/19 5.125%/3.18%CPI- בנק מזרחי טפחות,31000300,בנקים,דולר אמריקאי,26/03/09,"20,000,000.00",80.13,"16,026.06",4.33,0.01,
,MIZI 11/16 5.5%/4.08% CPI- בנק מזרחי טפחות,31000110,בנקים,דולר אמריקאי,08/11/07,"10,000,000.00",23.77,"8,953.51",2.42,0.00,
,MIZI GAZIT 2022 5.52%/7.1%- בנק מזרחי טפחות,31007101,בנקים,שקל חדש,01/11/15,"106,555,837.50",135.37,"144,247.60",38.99,0.07,
,MIZI GAZIT 2022 5.52%/7.1%$- בנק מזרחי טפחות,31007102,בנקים,דולר אמריקאי,01/11/15,"-27,427,500.00",122.34,"-126,367.43",-34.16,-0.07,
,MIZI ING 04/1/22L+3.8%/6.945%- בנק מזרחי טפחות,31005801,בנקים,שקל חדש,01/11/15,"67,160,800.00",141.31,"94,907.52",25.66,0.05,
,MIZI ING 04/1/22L+3.8%/6.945%$- בנק מזרחי טפחות,31005802,בנקים,דולר אמריקאי,01/11/15,"-17,900,000.00",124.55,"-83,961.25",-22.70,-0.04,
,MIZI ISRAEL 06.22 5%/6.075%- בנק מזרחי טפחות,31004601,בנקים,שקל חדש,01/11/15,"75,581,737.00",138.66,"104,803.28",28.33,0.05,
,MIZI ISRAEL 06.22 5%/6.075%$- בנק מזרחי טפחות,31004602,בנקים,דולר אמריקאי,01/11/15,"-20,713,000.00",125.51,"-97,901.25",-26.46,-0.05,
,MIZI ORMAT 08.17 7%/8.44%- בנק מזרחי טפחות,31002601,בנקים,שקל חדש,01/11/15,"63,262,500.00",113.47,"71,783.56",19.40,0.04,
,MIZI ORMAT 08.17 7%/8.44%$- בנק מזרחי טפחות,31002602,בנקים,דולר אמריקאי,01/11/15,"-17,500,000.00",109.77,"-72,344.02",-19.56,-0.04,
,MIZI RABO 6/19 11%/11.43%- בנק מזרחי טפחות,31000701,בנקים,שקל חדש,01/11/15,"37,230,000.00",141.53,"52,690.04",14.24,0.03,
,MIZI RABO 6/19 11%/11.43%$- בנק מזרחי טפחות,31000702,בנקים,דולר אמריקאי,01/11/15,"-10,000,000.00",135.80,"-51,141.47",-13.82,-0.03,
,AM-DISCOUNT GAZIT SILVER FICUS 6%/5.60%- דיסקונט,31009901,בנקים,שקל חדש,01/11/15,"64,359,375.00",148.54,"95,601.09",25.84,0.05,
,AM-DISCOUNT GAZIT SILVER FICUS 6%/5.60%$- דיסקונט,31009902,בנקים,דולר אמריקאי,01/11/15,"-18,750,000.00",146.71,"-103,598.13",-28.00,-0.05,
,דיסקונט-CSA שקל- דיסקונט,1000531,בנקים,שקל חדש,01/01/15,"22,720,000.00",100.00,"22,720.00",6.14,0.01,
,5.845%$/5.4264% 11/19פקדון BLL- לאומי,31001602,בנקים,דולר אמריקאי,01/11/15,"-24,000,000.00",119.14,"-107,684.34",-29.11,-0.06,
,5.845%/5.4264% 11/19פקדון BLL- לאומי,31001601,בנקים,שקל חדש,01/11/15,"90,072,000.00",124.79,"112,399.14",30.38,0.06,
,BLL   ISR 03.20 4.625%/5.88%- לאומי,31002801,בנקים,שקל חדש,01/11/15,"87,579,600.00",124.75,"109,258.87",29.54,0.06,
,BLL   ISR 03.20 4.625%/5.88%- לאומי,31002802,בנקים,אירו,01/11/15,"-17,700,000.00",122.66,"-93,045.71",-25.15,-0.05,
,BLL  ISR 03.20 4.625%/5.59%- לאומי,31000901,בנקים,שקל חדש,01/11/15,"72,694,050.00",123.58,"89,836.67",24.28,0.05,
,BLL  ISR 03.20 4.625%/5.59%- לאומי,31000902,בנקים,אירו,01/11/15,"-14,300,000.00",122.66,"-75,172.52",-20.32,-0.04,
,BLL  ISR 03.20 4.625%/5.85%- לאומי,31003001,בנקים,שקל חדש,01/11/15,"91,188,000.00",124.63,"113,649.98",30.72,0.06,
,BLL  ISR 03.20 4.625%/5.85%- לאומי,31003002,בנקים,אירו,01/11/15,"-18,000,000.00",122.66,"-94,622.76",-25.58,-0.05,
,BLL  ISR 03.20 4.625%/5.86%- לאומי,31001101,בנקים,שקל חדש,01/11/15,"88,000,000.00",124.67,"109,712.21",29.66,0.06,
,BLL  ISR 03.20 4.625%/5.86%- לאומי,31001102,בנקים,אירו,01/11/15,"-17,600,000.00",122.66,"-92,520.03",-25.01,-0.05,
,BLL  ISR 03.20 4.625%/5.91%- לאומי,31001301,בנקים,שקל חדש,01/11/15,"54,571,000.00",124.88,"68,145.58",18.42,0.04,
,BLL  ISR 03.20 4.625%/5.91%- לאומי,31001302,בנקים,אירו,01/11/15,"-11,000,000.00",122.66,"-57,825.02",-15.63,-0.03,
,BLL  ISR 06.22 4%/5.3125%- לאומי,31006101,בנקים,שקל חדש,01/11/15,"66,292,650.00",133.66,"88,606.59",23.95,0.05,
,BLL  ISR 06.22 4%/5.3125%$- לאומי,31006102,בנקים,דולר אמריקאי,01/11/15,"-17,900,000.00",119.11,"-80,296.81",-21.71,-0.04,
,BLL HSBC 08.35 5.625%/6.9650%- לאומי,31006201,בנקים,שקל חדש,01/11/15,"23,188,000.00",195.93,"45,432.78",12.28,0.02,
,BLL HSBC 08.35 5.625%/6.9650%$- לאומי,31006202,בנקים,דולר אמריקאי,01/11/15,"-6,200,000.00",167.37,"-39,078.52",-10.56,-0.02,
,BLL HSBC 6/16 L+0.43/2.57% CPI- לאומי,31000111,בנקים,דולר אמריקאי,28/04/08,"18,900,000.00",53.59,"10,127.67",2.74,0.01,
,BLL ING 04/01/22  L+3.8%/7.18- לאומי,31004701,בנקים,שקל חדש,01/11/15,"55,308,920.00",142.85,"79,011.47",21.36,0.04,
,BLL ING 04/01/22  L+3.8%/7.18$- לאומי,31004702,בנקים,דולר אמריקאי,01/11/15,"-14,860,000.00",124.55,"-69,701.91",-18.84,-0.04,
,BLL ING 4/21 L+300BP/7.545%- לאומי,31003301,בנקים,שקל חדש,01/11/15,"104,777,000.00",140.00,"146,692.41",39.65,0.08,
,BLL ING 4/21 L+300BP/7.545%$- לאומי,31003302,בנקים,דולר אמריקאי,01/11/15,"-29,000,000.00",117.36,"-128,172.63",-34.65,-0.07,
,BLL ISR ELEC 12.27 7.75%/9.23%- לאומי,31005901,בנקים,שקל חדש,01/11/15,"33,476,946.10",196.42,"65,753.97",17.77,0.03,
,BLL ISR ELEC 12.27 7.75%/9.23%$- לאומי,31005902,בנקים,דולר אמריקאי,01/11/15,"-8,983,000.00",171.38,"-57,976.22",-15.67,-0.03,
,BLL LLOYDS 21/06/21  L+3M/7.34- לאומי,31003901,בנקים,שקל חדש,01/11/15,"102,512,500.00",138.75,"142,235.32",38.45,0.07,
,BLL LLOYDS 21/06/21  L+3M/7.34$- לאומי,31003902,בנקים,דולר אמריקאי,01/11/15,"-29,500,000.00",117.79,"-130,864.22",-35.38,-0.07,
,FW  BLL 27.10.2016 4.2790 Euro/NIS- לאומי,76005476,בנקים,אירו,09/03/16,"-18,000,000.00",1.16,-209.36,-0.06,0.00,
,FW Bank Leumi 11.05.16 3.9172 $/NIS- לאומי,76005188,בנקים,דולר אמריקאי,07/01/16,"-38,000,000.00",-15.27,"5,801.46",1.57,0.00,
,FW BLL 28.11.16 4.136 EUR/NIS- לאומי,76004888,בנקים,אירו,26/11/15,"-3,550,000.00",15.47,-549.15,-0.15,0.00,
,FW BLL 5.7.16 3.8892 $/NIS- לאומי,76005134,בנקים,דולר אמריקאי,04/01/16,"-59,600,000.00",-12.86,"7,664.05",2.07,0.00,
,FW BLL Hevra Le'Israel  28.04.16 3.77 $/NIS- לאומי,76005508,בנקים,דולר אמריקאי,30/03/16,"-29,700,000.00",-0.50,149.29,0.04,0.00,
,FW BLL M.LANEGEV  28.04.16 3.84085 $/NIS- לאומי,76005492,בנקים,דולר אמריקאי,23/03/16,"-3,800,000.00",-7.59,288.31,0.08,0.00,
,FW Leumi 06.09.2016 3.8656 USD/NIS- לאומי,76005468,בנקים,דולר אמריקאי,01/03/16,"-7,524,000.00",-11.16,839.36,0.23,0.00,
,FW LEUMI 2.08.16 3.94 $/NIS- לאומי,76005308,בנקים,דולר אמריקאי,01/02/16,"-34,400,000.00",-18.21,"6,265.14",1.69,0.00,
,FW LEUMI 26.10.16 3.835 $/NIS- לאומי,76005408,בנקים,דולר אמריקאי,17/03/16,"-9,300,000.00",-8.78,816.95,0.22,0.00,
,FW Leumi 26.10.16 3.835 $/NIS- לאומי,76005424,בנקים,דולר אמריקאי,17/03/16,"-13,600,000.00",-8.78,"1,194.69",0.32,0.00,
,FW LEUMI 26.10.16 3.835 $/NIS- לאומי,76005440,בנקים,דולר אמריקאי,17/03/16,"-19,100,000.00",-8.78,"1,677.83",0.45,0.00,
,FW LEUMI 29.09.16 3.8765 $/NIS- לאומי,76005436,בנקים,דולר אמריקאי,25/02/16,"-45,000,000.00",-12.59,"5,666.23",1.53,0.00,
,FW ORBOTEC BLL 30.06.2016 3.7797 $/NIS- לאומי,76005516,בנקים,דולר אמריקאי,31/03/16,"-17,475,000.00",-1.88,329.23,0.09,0.00,
,"סה""כ ש""ח/מט""ח",,,,,"1,177,391,305.60",,"392,031.60",105.97,0.20,
,"מט""ח/מט""ח",,,,,,,,,,
,0,0,0,0,,0.00,0.00,0.00,0.00,0.00,
,"סה""כ מט""ח/מט""ח",,,,,0.00,,0.00,0.00,0.00,
,ריבית,,,,,,,,,,
,HAPI 12/25 TEL3M/6.4%- בנק הפועלים,31002001,בנקים,שקל חדש,01/11/15,"60,000,000.00",113.81,"68,284.93",18.46,0.04,
,HAPI 12/25 TEL3M/6.4%- בנק הפועלים,31002002,בנקים,שקל חדש,01/11/15,"-60,000,000.00",96.66,"-57,997.20",-15.68,-0.03,
,BLL 7.3.22-7.3.27  TEL3M/6.5- לאומי,31006401,בנקים,שקל חדש,01/11/15,"59,700,000.00",109.92,"65,624.17",17.74,0.03,
,BLL 7.3.22-7.3.27  TEL3M/6.5- לאומי,31006402,בנקים,שקל חדש,01/11/15,"-59,700,000.00",94.33,"-56,313.22",-15.22,-0.03,
,"סה""כ ריבית",,,,,0.00,,"19,598.68",5.30,0.01,
,אחר,,,,,,,,,,
,DIS 04/03/19 CPI 2.12%- דיסקונט,31008900,בנקים,שקל חדש,04/03/14,"70,000,000.00",-11.22,"-7,850.92",-2.12,0.00,
,DIS 27.4.20 CPI 2.18%- דיסקונט,31007300,בנקים,שקל חדש,25/04/13,"68,000,000.00",-13.64,"-9,274.39",-2.51,0.00,
,Leumi 25.03.19 CPI 2.09%- לאומי,31009300,בנקים,שקל חדש,25/03/14,"140,000,000.00",-10.68,"-14,950.74",-4.04,-0.01,
,Leumi Partner  30.09.23 4.25/2.61cpi- לאומי,31011500,בנקים,שקל חדש,30/03/15,"150,000,000.00",-3.03,"-4,551.89",-1.23,0.00,
,גורם סט,50021,שירותים,שקל חדש,03/01/16,"225,000,000.00",2.19,"4,927.50",1.33,0.00,
,"גורם ס""ג",20883,שירותים,שקל חדש,03/05/15,"150,000,000.00",4.41,"6,615.00",1.79,0.00,
,"גורם ס""ג",20891,שירותים,שקל חדש,03/05/15,"150,000,000.00",4.50,"6,750.00",1.82,0.00,
,גורם ס,20867,שירותים,שקל חדש,25/02/15,"74,000,000.00",3.12,"2,308.80",0.62,0.00,
,"סה""כ אחר",,,,,"1,027,000,000.00",,"-16,026.64",-4.33,-0.01,
,"סה""כ בישראל",,,,,"2,204,391,305.60",,"395,603.65",106.94,0.20,
,"בחו""ל",,,,,,,,,,
,מדדים כולל מניות,,,,,,,,,,
,SWAP DB NDDUUS 10.8.2016- DEUTSCHE BANK,31011102,בנקים,דולר אמריקאי,10/08/15,"28,535.00","47,422.59","50,961.65",13.78,0.03,
,SWAP DB NDDUUS16.3.2017- DEUTSCHE BANK,31011108,בנקים,דולר אמריקאי,16/03/16,"23,126.00","8,910.62","7,760.48",2.10,0.00,
,SWAP GS NDDUWI 26.9.2016- GOLDMAN SACHS INTL,31011106,בנקים,דולר אמריקאי,21/09/15,"26,863.00","6,795.86","6,875.10",1.86,0.00,
,SWAP GS SPTR500N 9.5.2016- GOLDMAN SACHS INTL,31011600,בנקים,דולר אמריקאי,01/05/15,"33,399.00","21,365.90","26,874.16",7.26,0.01,
,SWAP JPM NDDUUS 29.8.2016- JP MORGAN SECURITIES PLC,31011104,בנקים,דולר אמריקאי,26/08/15,"30,930.27","30,232.82","35,216.21",9.52,0.02,
,SWAP JPM NDDUWI 11.8.2016- JP MORGAN SECURITIES PLC,31011103,בנקים,דולר אמריקאי,11/08/15,"25,986.07","49,386.75","48,331.63",13.07,0.02,
,SWAP JPM NDDUWI 20.6.2016- JP MORGAN SECURITIES PLC,31011800,בנקים,דולר אמריקאי,19/06/15,"32,027.22","1,611.70","1,943.94",0.53,0.00,
,SWAP JPM SPTR500N 14.12.2016- JP MORGAN SECURITIES PLC,31011107,בנקים,דולר אמריקאי,14/12/15,"41,022.87","6,871.55","10,616.00",2.87,0.01,
,"סה""כ מדדים כולל מניות",,,,,"241,889.43",,"188,579.18",50.98,0.10,
,מטבע,,,,,,,,,,
,BARC  I.E 12.27 7.75%/8.51%- BARCLAYS,31003401,בנקים,שקל חדש,01/11/15,"92,079,000.00",188.00,"173,113.03",46.80,0.09,
,BARC  I.E 12.27 7.75%/8.51%$- BARCLAYS,31003402,בנקים,דולר אמריקאי,01/11/15,"-26,000,000.00",171.38,"-167,803.81",-45.36,-0.09,
,BARC  ISR 03.20 4.625%/5.56%- BARCLAYS,31002101,בנקים,שקל חדש,01/11/15,"54,820,500.00",123.77,"67,852.84",18.34,0.04,
,BARC  ISR 03.20 4.625%/5.56%- BARCLAYS,31002102,בנקים,אירו,01/11/15,"-11,500,000.00",122.66,"-60,453.43",-16.34,-0.03,
,BARC  ISR 03.20 4.625%/5.87%- BARCLAYS,31001201,בנקים,שקל חדש,01/11/15,"105,000,000.00",124.71,"130,949.10",35.40,0.07,
,BARC  ISR 03.20 4.625%/5.87%- BARCLAYS,31001202,בנקים,אירו,01/11/15,"-21,000,000.00",122.66,"-110,393.21",-29.84,-0.06,
,BARC  ISRAEL 3.19 5.125%/6.015- BARCLAYS,31003701,בנקים,שקל חדש,01/11/15,"87,954,625.00",119.44,"105,053.14",28.40,0.05,
,BARC  ISRAEL 3.19 5.125%/6.015$- BARCLAYS,31003702,בנקים,דולר אמריקאי,01/11/15,"-25,850,000.00",113.18,"-110,184.52",-29.79,-0.06,
,BARC BARC 20.6.22 L+3.65%/7.1%- BARCLAYS,31006701,בנקים,שקל חדש,01/11/15,"114,789,600.00",143.61,"164,854.38",44.56,0.09,
,BARC BARC 20.6.22 L+3.65%/7.1%$- BARCLAYS,31006702,בנקים,דולר אמריקאי,01/11/15,"-29,800,000.00",124.50,"-139,720.62",-37.77,-0.07,
,BARC I.E 6.23 6.875%/7.83%- BARCLAYS,31007501,בנקים,שקל חדש,01/11/15,"94,138,200.00",156.28,"147,114.48",39.77,0.08,
,BARC I.E 6.23 6.875%/7.83%$- BARCLAYS,31007502,בנקים,דולר אמריקאי,01/11/15,"-26,000,000.00",142.14,"-139,175.44",-37.62,-0.07,
,BARC ISR 03.20 4.625%/6%- BARCLAYS,31002701,בנקים,שקל חדש,01/11/15,"57,879,000.00",125.24,"72,486.95",19.59,0.04,
,BARC ISR 03.20 4.625%/6%- BARCLAYS,31002702,בנקים,אירו,01/11/15,"-11,800,000.00",122.66,"-62,030.47",-16.77,-0.03,
,BARC ORMAT 08.17 7%/7.93%- BARCLAYS,31001701,בנקים,שקל חדש,01/11/15,"85,759,826.00",112.69,"96,642.53",26.12,0.05,
,BARC ORMAT 08.17 7%/7.93%$- BARCLAYS,31001702,בנקים,דולר אמריקאי,01/11/15,"-22,754,000.00",109.91,"-94,179.99",-25.46,-0.05,
,ברקליס CSA דולר- BARCLAYS,1000526,בנקים,דולר אמריקאי,09/11/11,"21,490,891.30",100.00,"80,934.70",21.88,0.04,
,AM-DB Alon Tamar 31.12.26 l+4%/6.27%- DEUTSCHE BANK,31009501,בנקים,שקל חדש,01/11/15,"147,491,282.58",142.40,"210,022.08",56.77,0.11,
,AM-DB Alon Tamar 31.12.26 l+4%/6.27%$- DEUTSCHE BANK,31009502,בנקים,דולר אמריקאי,01/11/15,"-42,480,209.17",130.97,"-209,529.63",-56.64,-0.11,
,AM-DB GAZIT SILVER FICUS 6%/5.57%- DEUTSCHE BANK,31009801,בנקים,שקל חדש,01/11/15,"193,359,375.00",148.23,"286,624.11",77.48,0.15,
,AM-DB GAZIT SILVER FICUS 6%/5.57%$- DEUTSCHE BANK,31009802,בנקים,דולר אמריקאי,01/11/15,"-56,250,000.00",146.71,"-310,794.39",-84.01,-0.16,
,D.B. BOA 5/18 5.65%/3.81 CPI- DEUTSCHE BANK,31000223,בנקים,דולר אמריקאי,09/09/08,"30,000,000.00",17.96,"5,388.63",1.46,0.00,
,D.B. ISR 12.28 7.25%/4.98% CPI- DEUTSCHE BANK,31000222,בנקים,דולר אמריקאי,15/06/08,"45,000,000.00",8.81,"3,962.37",1.07,0.00,
,D.B. LLO 06.21 L+3.1%/6.33%- DEUTSCHE BANK,31006001,בנקים,שקל חדש,01/11/15,"66,230,000.00",133.40,"88,352.00",23.88,0.05,
,D.B. LLO 06.21 L+3.1%/6.33%$- DEUTSCHE BANK,31006002,בנקים,דולר אמריקאי,01/11/15,"-17,900,000.00",117.79,"-79,405.75",-21.47,-0.04,
,D.B.UBS 5.7.22 L+3.3%/6.73%- DEUTSCHE BANK,31006501,בנקים,שקל חדש,01/11/15,"111,824,500.00",142.91,"159,809.91",43.20,0.08,
,D.B.UBS 5.7.22 L+3.3%/6.73%$- DEUTSCHE BANK,31006502,בנקים,דולר אמריקאי,01/11/15,"-29,800,000.00",122.90,"-137,923.39",-37.28,-0.07,
,DB  I.ELECTRIK 6.28  4%/7.90%- DEUTSCHE BANK,31008701,בנקים,שקל חדש,01/11/15,"111,231,250.00",183.47,"204,073.28",55.17,0.11,
,DB  I.ELECTRIK 6.28  4%/7.90%- DEUTSCHE BANK,31008702,בנקים,יין יפני,01/11/15,"-3,250,000,000.00",166.39,"-181,317.27",-49.01,-0.09,
,DB I.E 7.75%$/8.23%IL 12.27- DEUTSCHE BANK,31008401,בנקים,שקל חדש,01/11/15,"101,394,335.00",184.63,"187,202.40",50.60,0.10,
,DB I.E 7.75%$/8.23%IL 12.27$- DEUTSCHE BANK,31008402,בנקים,דולר אמריקאי,01/11/15,"-28,945,000.00",171.25,"-186,679.23",-50.46,-0.10,
,DB ING CLN 7.145%/L+3.8% 01/22- DEUTSCHE BANK,31004501,בנקים,שקל חדש,01/11/15,"55,125,000.00",142.64,"78,632.12",21.26,0.04,
,DB ING CLN 7.145%/L+3.8% 01/22$- DEUTSCHE BANK,31004502,בנקים,דולר אמריקאי,01/11/15,"-15,000,000.00",124.55,"-70,358.59",-19.02,-0.04,
,FW  DB 28.06.16 3.957 USD/NIS- DEUTSCHE BANK,76005276,בנקים,דולר אמריקאי,26/01/16,"-51,500,000.00",-19.60,"10,093.32",2.73,0.01,
,FW DB 11.04.16 3.9322 USD/NIS- DEUTSCHE BANK,76005172,בנקים,דולר אמריקאי,07/01/16,"-49,000,000.00",-16.66,"8,164.36",2.21,0.00,
,דוייטשה CSA דולר- DEUTSCHE BANK,1000527,בנקים,דולר אמריקאי,20/01/06,"-13,970,000.00",100.00,"-52,611.02",-14.22,-0.03,
,FW GS 01.06.16 3.9406 $/NIS- GOLDMAN SACHS INTL,76005292,בנקים,דולר אמריקאי,28/01/16,"-24,000,000.00",-17.74,"4,256.66",1.15,0.00,
,גולדמן CSA דולר- GOLDMAN SACHS INTL,1000528,בנקים,דולר אמריקאי,15/01/14,"-5,409,994.62",100.00,"-20,374.04",-5.51,-0.01,
,JPM 30.1.2043 5.367%/5.78%- JP MORGAN SECURITIES PLC,31008001,בנקים,שקל חדש,01/11/15,"42,184,167.05",182.70,"77,069.10",20.83,0.04,
,JPM 30.1.2043 5.367%/5.78%$- JP MORGAN SECURITIES PLC,31008002,בנקים,דולר אמריקאי,01/11/15,"-11,510,004.65",168.68,"-73,117.28",-19.77,-0.04,
,JPM CSA דולר- JP MORGAN SECURITIES PLC,1000530,בנקים,דולר אמריקאי,20/01/06,"-19,779,999.74",100.00,"-74,491.48",-20.14,-0.04,
,JPM I.E 12.27  7.75%/8.525%$- JP MORGAN SECURITIES PLC,31008201,בנקים,שקל חדש,01/11/15,"14,177,550.00",188.07,"26,664.03",7.21,0.01,
,JPM I.E 12.27  7.75%/8.525%$- JP MORGAN SECURITIES PLC,31008202,בנקים,דולר אמריקאי,01/11/15,"-4,022,000.00",171.25,"-25,939.67",-7.01,-0.01,
,לאומי CSA דולר- לאומי,1000533,בנקים,דולר אמריקאי,06/01/16,"-34,810,000.00",100.00,"-131,094.46",-35.44,-0.07,
,AM-Barc Alon Tamar l+4%/5.265%,31010001,חיפושי נפט וגז,שקל חדש,01/11/15,"92,420,570.87",121.41,"112,207.71",30.33,0.06,
,AM-Barc Alon Tamar l+4%/5.265%$,31010002,חיפושי נפט וגז,דולר אמריקאי,01/11/15,"-27,035,416.39",116.90,"-119,022.40",-32.17,-0.06,
,"סה""כ מטבע",,,,,"-2,131,766,951.77",,"-55,076.86",-14.89,-0.03,
,ריבית,,,,,,,,,,
,BARC 09/06/26  TEL-3M/6.385- BARCLAYS,31004001,בנקים,שקל חדש,01/11/15,"60,000,000.00",112.01,"67,207.99",18.17,0.03,
,BARC 09/06/26  TEL-3M/6.385- BARCLAYS,31004002,בנקים,שקל חדש,01/11/15,"-60,000,000.00",95.81,"-57,485.85",-15.54,-0.03,
,"סה""כ ריבית",,,,,0.00,,"9,722.14",2.63,0.01,
,אחר,,,,,,,,,,
,Barc 1/7/23 CPI 2.20%- BARCLAYS,31007600,בנקים,שקל חדש,01/07/13,"197,700,000.00",-16.12,"-31,872.71",-8.62,-0.02,
,Barc 17/7/23 CPI 2.188%- BARCLAYS,31007700,בנקים,שקל חדש,17/07/13,"131,800,000.00",-16.74,"-22,060.67",-5.96,-0.01,
,Barc 18/7/23 CPI 2.15%- BARCLAYS,31007800,בנקים,שקל חדש,18/07/13,"263,600,000.00",-16.27,"-42,899.48",-11.60,-0.02,
,BARC 22.10.2028 CPI 1.9%- BARCLAYS,31010400,בנקים,שקל חדש,22/10/14,"175,000,000.00",-8.40,"-14,706.10",-3.98,-0.01,
,BARC 30/5/19 CPI 2.25%- BARCLAYS,31006800,בנקים,שקל חדש,30/05/12,"134,800,000.00",-15.81,"-21,317.44",-5.76,-0.01,
,Barc 9.06.28 CPI 2.19%- BARCLAYS,31009600,בנקים,שקל חדש,09/06/14,"154,000,000.00",-13.34,"-20,536.61",-5.55,-0.01,
